,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
1408,beijing,玉泉西路甲3号院,116.25260300067512,39.91841046492573,石景山,101112724579,2250000.0,58185,High,38.67,Flat,Plate & Tower,Mixed,Simplicity,Yes,1990,1,1,1,1
1409,beijing,甘家口小区,116.33607175205125,39.93109330917282,海淀,101112782141,4100000.0,108466,Top ,37.8,Flat,Plate,Mixed,Hardcover,No,1984,1,1,1,1
1410,beijing,十字坡西里,116.44476950350567,39.94552137627787,东城,101112720943,6600000.0,133092,First Floor ,49.59,Flat,Plate,Mixed,Hardcover,No,1983,2,1,1,1
1411,beijing,北欧印象,116.33649305733543,39.88214816227967,西城,101112816118,5160000.0,119667,Low,43.12,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,1,1,1,1
1412,beijing,望京路10号院,116.48087374940995,39.99439661983147,朝阳,101112698470,4600000.0,71429,High,64.4,Flat,Plate,Steel/Concrete,Hardcover,No,1987,2,1,1,1
1413,beijing,兴隆家园,116.5307869272747,39.91644911872162,朝阳,101112700375,3480000.0,71079,Middle,48.96,Flat,Tower,Steel/Concrete,Simplicity,Yes,2004,1,1,1,1
1414,beijing,北苑家园紫绶园,116.4336709389299,40.048778946126696,朝阳,101112694373,4680000.0,55901,High,83.72,Flat,Plate,Steel/Concrete,Hardcover,Yes,1999,2,1,1,1
1415,beijing,兰园,116.40922912397,40.10526963855295,海淀,101112716407,5280000.0,87100,Middle,60.62,Flat,Plate,Mixed,Hardcover,No,1998,2,1,1,1
1416,beijing,清华东路27号院,116.35687587884848,40.00750704493035,海淀,101112783208,4950000.0,103579,Low,47.79,Flat,Plate,Mixed,Hardcover,No,1995,1,1,1,1
1417,beijing,新康园,116.3587400424428,40.071037036251056,海淀,101112730757,5950000.0,54358,Low,109.46,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,2,1,1,1
1418,beijing,锦绣馨园,116.4297467811401,40.0042605402859,朝阳,101112751571,6800000.0,101056,High,67.29,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,2,1,1,1
1419,beijing,西现代城,116.1963648537146,39.93180786254684,石景山,101112718622,3020000.0,62996,Middle,47.94,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2004,1,1,1,1
1420,beijing,冰窖口胡同73号院,116.38140204469576,39.958166181327606,西城,101112742059,9350000.0,160103,First Floor ,58.4,Flat,Plate,Brick/Concrete,Hardcover,No,1987,2,1,1,1
1421,beijing,首邑上城,116.34059418131068,39.76259876727412,大兴,101112713268,3450000.0,47404,High,72.78,Flat,Plate,Steel/Concrete,Hardcover,Yes,2007,1,1,1,1
1422,beijing,民安小区东直门北中街,116.43699350151964,39.94904781376192,东城,101112786287,8100000.0,113812,Low,71.17,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2002,2,1,1,1
1423,beijing,动力厂宿舍,116.33908933992036,40.04214391378916,海淀,101112756475,4000000.0,67912,Low,58.9,Flat,Plate,Mixed,Simplicity,Yes,1983,2,1,1,1
1424,beijing,惠中园,116.42867716876937,39.993732128980646,朝阳,101112761195,8600000.0,73286,Middle,117.35,Flat,Tower,Steel/Concrete,Hardcover,Yes,1999,2,1,1,1
1425,beijing,青塔南里,116.27156443337974,39.89978438485856,丰台,101112728804,3070000.0,44526,Low,68.95,Flat,Tower,Steel/Concrete,Simplicity,Yes,2010,2,1,1,1
1426,beijing,青塔秀园,116.26919964412471,39.89731849380994,丰台,101112721799,3180000.0,53972,Low,58.92,Flat,Plate,Mixed,Hardcover,No,1993,2,1,1,1
1427,beijing,花家地南里,116.47727909008123,39.98487132882389,朝阳,101112705423,3250000.0,72079,High,45.09,Flat,Plate,Mixed,Hardcover,No,1987,1,1,1,1
1428,beijing,城锦苑,116.43017176947687,40.04275075976217,朝阳,101112699056,5850000.0,64138,Middle,91.21,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2014,2,1,1,1
1429,beijing,星河城东区,116.36999661895779,39.85039625570912,丰台,101112736710,3960000.0,74381,Middle,53.24,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,1,1,1,1
1430,beijing,大红罗厂3号院,116.38271653514852,39.93403183759643,西城,101112758104,15000000.0,167974,Low,89.3,Flat,Plate,Mixed,Hardcover,No,2000,2,1,1,1
1431,beijing,安宁里,116.33717334409815,40.05186826019649,海淀,101112782653,5800000.0,84796,Low,68.4,Flat,Plate,Mixed,Simplicity,No,1998,2,1,1,1
1432,beijing,瀛海家园瑞园E区,116.44457834409315,39.76725237737595,大兴,101112721543,3530000.0,39543,Middle,89.27,Flat,Plate,Steel/Concrete,Simplicity,Yes,2014,2,1,1,1
1433,beijing,田园风光雅苑,116.35736779094574,40.094139731621624,昌平,101112789296,4750000.0,53764,Low,88.35,Flat,Plate,Mixed,Hardcover,No,2006,2,1,1,1
1434,beijing,新街坊,116.5626700355876,39.95708605382415,朝阳,101112711734,6400000.0,77323,High,82.77,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2006,2,1,1,1
1435,beijing,黄南苑,116.2043055151006,39.93525354747807,石景山,101112703448,4650000.0,55285,Middle,84.11,Flat,Plate,Steel/Concrete,Simplicity,Yes,2001,2,1,1,1
1436,beijing,阳春光华家园,116.30717991125603,39.972169848898936,海淀,101112722008,14300000.0,163504,Low,87.46,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,2,1,1,1
1437,beijing,弘善家园,116.45803496063262,39.87545908740894,朝阳,101112782152,3650000.0,51042,Top ,71.51,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,2,1,1,1
1438,beijing,金隅滨和园6号院,116.17679068682163,39.90112903898087,石景山,101112747127,2150000.0,36343,Low,59.16,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,1,1,1,1
1439,beijing,安慧北里小区,116.42074324467468,40.00204494676052,朝阳,101112754919,4740000.0,80681,Low,58.75,Flat,Tower,Steel/Concrete,Simplicity,Yes,1988,2,1,1,1
1440,beijing,南海家园六里,116.50126483533369,39.76620699966685,大兴,101112764915,2930000.0,46523,First Floor ,62.98,Flat,Plate,Steel/Concrete,Simplicity,Yes,2012,1,1,1,1
1441,beijing,天宁寺西里,116.35012268751612,39.8994999380472,西城,101112754148,4800000.0,107720,High,44.56,Flat,Plate,Mixed,Simplicity,No,1991,1,1,1,1
1442,beijing,梅市口路11号院,116.27864496723994,39.887332928057035,丰台,101112713497,3400000.0,62010,First Floor ,54.83,Flat,Plate,Mixed,Hardcover,No,1996,2,1,1,1
1443,beijing,朝阳捷座,116.514157495674,39.940703049098175,朝阳,101112745247,4500000.0,76401,High,58.9,Flat,Tower,Steel/Concrete,Other,Yes,2005,1,1,1,1
1444,beijing,炫特嘉园二期,116.26669400056574,40.092487115273435,朝阳,101112704623,4680000.0,71901,Low,65.09,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,1,1,1,1
1445,beijing,二里庄小区,116.37385978180343,40.002502164979134,海淀,101112723417,6480000.0,111976,High,57.87,Flat,Plate,Mixed,Simplicity,No,1992,2,1,1,1
1446,beijing,洋桥北里,116.38784999181583,39.86879005255794,丰台,101112727599,2390000.0,55133,Top ,43.35,Flat,Plate,Mixed,Simplicity,No,1988,1,1,1,1
1447,beijing,安贞里,116.41177007093553,39.97826527773837,朝阳,101112739818,5100000.0,93596,Middle,54.49,Flat,Plate,Brick/Concrete,Hardcover,No,1985,2,1,1,1
1448,beijing,志强北园,116.37280202706543,39.9596390924628,海淀,101112694825,5180000.0,102372,Middle,50.6,Flat,Plate,Mixed,Hardcover,No,1980,2,1,1,1
1449,beijing,车公庄西路16号院,116.33062559523592,39.93753522164851,海淀,101112782640,6080000.0,114934,First Floor ,52.9,Flat,Plate,Mixed,Simplicity,No,1980,2,1,1,1
1450,beijing,侨办大院,116.34570500067916,39.931592086478375,西城,101112744363,9300000.0,156041,High,59.6,Flat,Tower,Steel/Concrete,Hardcover,Yes,1993,2,1,1,1
1451,beijing,富卓苑,116.3823957502509,39.84415618198873,丰台,101112780136,4480000.0,65316,First Floor ,68.59,Flat,Plate,Mixed,Hardcover,No,2000,2,1,1,1
1452,beijing,矩阵一期,116.36331996325487,40.088175343803364,昌平,101112719039,4350000.0,65701,Low,66.21,Flat,Plate,Mixed,Hardcover,No,1996,2,1,1,1
1453,beijing,梅园,116.28036504263044,40.03511904582848,海淀,101112745168,5080000.0,92701,First Floor ,54.8,Flat,Plate,Mixed,Simplicity,No,1991,2,1,1,1
1454,beijing,双榆树东里,116.33278494202078,39.97528761036939,海淀,101112759365,7500000.0,128645,First Floor ,58.3,Flat,Plate,Mixed,Simplicity,No,1981,3,1,1,1
1455,beijing,建功东里,116.36110150796742,39.88268792453647,西城,101112737480,5800000.0,109911,High,52.77,Flat,Plate,Mixed,Rough,Yes,1985,2,1,1,1
1456,beijing,逸成东苑,116.35644630915361,40.019416378727634,海淀,101112727456,5600000.0,102041,High,54.88,Flat,Tower,Steel/Concrete,Simplicity,Yes,2003,1,1,1,1
1457,beijing,西便门西里,116.35881002044202,39.90500807246968,西城,101112728580,7000000.0,118164,Low,59.24,Flat,Plate,Mixed,Simplicity,Yes,1983,2,1,1,1
1458,beijing,华龙小区,116.68384309464238,40.580460097717186,通州,101112696993,2790000.0,33374,Middle,83.6,Flat,Plate,Mixed,Simplicity,No,1998,2,1,1,1
1459,beijing,世华泊郡,116.43070662057751,40.05620057347284,朝阳,101112705666,8060000.0,97923,Middle,82.31,Flat,Plate,Steel/Concrete,Hardcover,Yes,2012,2,2,1,1
1460,beijing,吴家村路10号院,116.30362720279462,39.89493354238609,海淀,101112707626,4600000.0,87620,High,52.5,Flat,Plate,Mixed,Simplicity,No,1995,1,1,1,1
1461,beijing,丽景长安,116.11314753805071,39.91139801460092,门头沟,101112696156,3900000.0,43905,High,88.83,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2012,2,1,1,1
1462,beijing,华龙苑南里,116.37252301337405,40.080819816586505,昌平,101112746881,4260000.0,57810,High,73.69,Flat,Plate,Mixed,Hardcover,No,1995,2,1,1,1
1463,beijing,南湖中园二区,116.46650364599738,40.00473121504013,朝阳,101112751710,5450000.0,79389,Middle,68.65,Flat,Plate,Mixed,Hardcover,No,2000,2,1,1,1
1464,beijing,建材城东二里,116.38180529403918,40.069466952885065,海淀,101112750212,4550000.0,68043,High,66.87,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,2,1,1,1
1465,beijing,航空胡同40号院,116.38010201696171,39.943569802060175,西城,101112747153,8990000.0,141575,Middle,63.5,Flat,Plate,Mixed,Simplicity,No,2000,2,1,1,1
1466,beijing,司达小区,116.38675136417712,39.851089154189545,丰台,101112722849,2080000.0,54026,Top ,38.5,Flat,Plate,Mixed,Simplicity,No,1988,1,1,1,1
1467,beijing,北苑家园茉藜园,116.4305310018503,40.04557204907456,朝阳,101112706329,4650000.0,72172,Middle,64.43,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2004,1,1,1,1
1468,beijing,北苑家园紫绶园,116.4336709389299,40.048778946126696,朝阳,101112765076,4750000.0,56737,High,83.72,Flat,Plate,Steel/Concrete,Hardcover,Yes,1999,2,1,1,1
1469,beijing,望都新地二期,116.42401083096723,40.122782838220374,昌平,101112738193,3900000.0,43450,Middle,89.76,Flat,Plate,Mixed,Hardcover,Yes,2012,2,1,1,1
1470,beijing,旧宫新苑北区,116.45912667131888,39.80935851979876,大兴,101112783023,2450000.0,39032,Middle,62.77,Flat,Plate,Steel/Concrete,Simplicity,Yes,2012,1,1,1,1
1471,beijing,润泽公馆,116.44414805575387,40.05917696227042,朝阳,101112776464,8670000.0,99290,Middle,87.32,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,2,1,1,1
1472,beijing,大慧寺20号院,116.33964377408113,39.96081983169863,海淀,101112733980,4750000.0,115068,Middle,41.28,Flat,Plate,Mixed,Simplicity,No,1991,1,1,1,1
1473,beijing,红莲北里,116.3404703948114,39.89136415860059,西城,101112749843,6500000.0,119223,Middle,54.52,Flat,Plate,Mixed,Hardcover,No,1980,2,1,1,1
1474,beijing,丽水嘉园,116.49028170301594,39.938412560763325,朝阳,101112753752,6600000.0,90935,Middle,72.58,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,1,1,1,1
1475,beijing,地藏庵,116.35604898862655,39.9164070605967,西城,101112769794,8900000.0,144013,Middle,61.8,Flat,Plate,Mixed,Hardcover,No,1983,3,1,1,1
1476,beijing,北苑家园莲葩园,116.42803452100752,40.05103139505239,朝阳,101112722489,3990000.0,59358,High,67.22,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,1,1,1,1
1477,beijing,安华西里社区,116.40396406554547,39.97322077633398,朝阳,101112740119,4100000.0,83674,Middle,49,Flat,Plate,Mixed,Hardcover,No,1985,2,1,1,1
1478,beijing,温莎大道,116.45803801487135,39.918660246469514,朝阳,101112765231,9500000.0,92566,High,102.63,Flat,Plate,Steel/Concrete,Simplicity,Yes,2005,1,1,1,1
1479,beijing,龙跃苑二区,116.35338524329781,40.08365331818215,昌平,101112727230,4750000.0,49433,Top ,96.09,Flat,Plate,Mixed,Hardcover,No,2003,2,1,1,1
1480,beijing,常秀家园,116.33696143382834,40.06106177276659,海淀,101112746396,4250000.0,68771,High,61.8,Flat,Plate,Mixed,Simplicity,No,1994,2,1,1,1
1481,beijing,育慧里一区,116.43674961157369,39.99646633198884,朝阳,101112786406,6600000.0,74050,Low,89.13,Flat,Tower,Mixed,Simplicity,Yes,1999,2,1,1,1
1482,beijing,润泽悦溪,116.43678725057455,40.05918089692315,朝阳,101112745523,7650000.0,86972,Middle,87.96,Flat,Plate,Steel/Concrete,Hardcover,Yes,2010,2,1,1,1
1483,beijing,今典花园,116.36635964943952,39.959313279476234,海淀,101112741577,6300000.0,105723,Top ,59.59,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,1,1,1,1
1484,beijing,开阳里四区,116.37567220300036,39.874132960505285,丰台,101112758309,5900000.0,75275,First Floor ,78.38,Flat,Plate,Mixed,Simplicity,No,2001,2,1,1,1
1485,beijing,远洋自然,116.39653687558896,39.84739767652099,丰台,101112719618,6800000.0,67055,Low,101.41,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2007,2,1,1,1
1486,beijing,西潞苑小区,116.66654900679484,39.94263506774943,通州,101112760962,2890000.0,37695,Low,76.67,Flat,Plate,Mixed,Hardcover,No,2003,2,1,1,1
1487,beijing,仓上小区,116.65863412677697,40.119322273539304,顺义,101112786562,2100000.0,35503,High,59.15,Flat,Plate,Mixed,Simplicity,No,1992,2,1,1,1
1488,beijing,开阳里八区,116.3798342320892,39.87003591717271,丰台,101112706054,5250000.0,79776,Low,65.81,Flat,Plate,Mixed,Simplicity,No,2002,2,1,1,1
1489,beijing,小关北里,116.42182803840855,39.98772004581759,朝阳,101112741191,5050000.0,83846,Low,60.23,Flat,Plate,Brick/Concrete,Hardcover,No,1997,2,1,1,1
1490,beijing,新街坊,116.5626700355876,39.95708605382415,朝阳,101112782910,4900000.0,74764,Middle,65.54,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2006,1,1,1,1
1491,beijing,双桥六号井,116.61155887567934,39.8960287054178,朝阳,101112747598,2430000.0,42565,Middle,57.09,Flat,Plate,Mixed,Hardcover,No,1996,2,1,1,1
1492,beijing,首开国风美唐二期,116.36684096153176,40.08549404374912,昌平,101112777410,6380000.0,75854,Middle,84.11,Flat,Plate,Steel/Concrete,Hardcover,Yes,2014,2,1,1,1
1493,beijing,城华园,116.35724885529623,40.01744952477013,海淀,101112727807,6500000.0,89213,High,72.86,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,2,1,1,1
1494,beijing,安外东河沿,116.41866097250256,39.956832058210615,东城,101112706042,6300000.0,167376,Low,37.64,Flat,Plate,Mixed,Hardcover,No,1981,1,1,1,1
1495,beijing,天通苑东一区,116.44154970706626,40.074520504731524,昌平,101112723841,3550000.0,47014,Low,75.51,Flat,Tower,Steel/Concrete,Hardcover,Yes,2001,1,1,1,1
1496,beijing,富力阳光美园,116.61305697977832,39.933898088559005,朝阳,101112744159,3850000.0,58950,Low,65.31,Flat,Plate,Steel/Concrete,Hardcover,Yes,2010,1,1,1,1
1497,beijing,南湖东园二区,116.47225226227793,40.00552533742142,朝阳,101112736099,4300000.0,79424,Low,54.14,Flat,Tower,Steel/Concrete,Hardcover,Yes,1998,1,1,1,1
1498,beijing,索家坟20号院,116.36550742700221,39.957387404490476,海淀,101112780568,6400000.0,98553,High,64.94,Flat,Plate,Mixed,Simplicity,No,1985,2,1,1,1
1499,beijing,小关街,116.38461932587974,39.985755380946806,海淀,101112806456,3400000.0,119719,First Floor ,28.4,Flat,Plate,Mixed,Hardcover,No,1984,1,1,1,1
1500,beijing,城华园,116.35724885529623,40.01744952477013,海淀,101112775962,6080000.0,91677,Low,66.32,Flat,Tower,Steel/Concrete,Simplicity,Yes,1997,1,1,1,1
1501,beijing,北街家园八区,116.28357280177603,39.638007264367545,昌平,101112794429,1980000.0,58650,Middle,33.76,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2010,1,0,1,1
1502,beijing,顺悦家园,116.6575510398236,40.19131007205098,顺义,101112782980,2150000.0,32820,Low,65.51,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,NaN,1,1,1,1
1503,beijing,双惠小区,115.98692779864088,39.67439769933504,朝阳,101112770604,3600000.0,59094,First Floor ,60.92,Flat,Plate,Mixed,Hardcover,No,2004,1,1,1,1
1504,beijing,新桥路小区,116.10783648638406,39.94325615097007,门头沟,101112783073,1890000.0,36792,First Floor ,51.37,Flat,Plate,Mixed,Simplicity,No,1993,1,1,1,1
1505,beijing,开阳里四区,116.37567220300036,39.874132960505285,丰台,101112741819,5300000.0,71738,High,73.88,Flat,Plate,Mixed,Hardcover,No,2002,2,1,1,1
1506,beijing,金隅翡丽爱公馆,116.38251100284782,40.07148309090914,海淀,101112740543,5100000.0,73775,High,69.13,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2013,1,1,1,1
1507,beijing,安慧里一区,116.42058011239409,39.99932920867382,朝阳,101112719159,5630000.0,85472,High,65.87,Flat,Tower,Steel/Concrete,Simplicity,Yes,1989,2,1,1,1
1508,beijing,恩济里小区,116.29305001473685,39.93609910500777,海淀,101112777409,5850000.0,102722,Middle,56.95,Flat,Plate,Mixed,Simplicity,No,1995,2,1,1,1
1509,beijing,北苑家园茉藜园,116.4305310018503,40.04557204907456,朝阳,101112745215,4590000.0,66822,High,68.69,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2005,1,1,1,1
1510,beijing,南三环东路,116.44260063468238,39.86472467050575,丰台,101112772815,3700000.0,60806,Middle,60.85,Flat,Tower,Steel/Concrete,Hardcover,Yes,1989,2,1,1,1
1511,beijing,南平里,116.6032739836219,40.0496710701312,朝阳,101112736300,2220000.0,38151,Middle,58.19,Flat,Plate,Mixed,Hardcover,No,1988,2,1,1,1
1512,beijing,长青园,116.62016823568696,39.73195137352678,东城,101112795580,5030000.0,97481,Top ,51.6,Flat,Plate,Mixed,Hardcover,No,1992,2,1,1,1
1513,beijing,乔建里,116.33247071475341,39.90773139325084,海淀,101112773746,4590000.0,111679,Middle,41.1,Flat,Plate,Mixed,Hardcover,No,1989,1,1,1,1
1514,beijing,望花路西里,116.47717102392836,39.99496907033033,朝阳,101112783062,6180000.0,74548,Low,82.9,Flat,Tower,Steel/Concrete,Hardcover,Yes,1999,2,1,1,1
1515,beijing,远洋一方北润园,116.60249326630318,39.90910805980799,朝阳,101112735043,5700000.0,65684,Low,86.78,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2011,2,1,1,1
1516,beijing,北新家园,116.35518616618421,40.06809257373812,海淀,101112785573,4880000.0,69965,First Floor ,69.75,Flat,Plate,Mixed,Simplicity,No,1999,2,1,1,1
1517,beijing,北京青年城,116.44591295658931,40.03600803548286,朝阳,101112771333,6600000.0,64116,Low,102.94,Flat,Plate,Mixed,Simplicity,No,2003,2,2,1,2
1518,beijing,地铁古城家园,116.2003969878267,39.92398505784082,石景山,101112737745,3700000.0,41908,Low,88.29,Flat,Tower,Steel/Concrete,Simplicity,Yes,2001,2,1,1,1
1519,beijing,模式口西里,116.16017005861491,39.93798678958296,石景山,101112776109,2090000.0,48414,Low,43.17,Flat,Plate,Steel/Concrete,Other,No,1987,1,1,1,1
1520,beijing,大成路24号院,116.26216842723703,39.89497215398144,丰台,101112778437,2430000.0,50615,Middle,48.01,Flat,Plate,Mixed,Simplicity,No,1997,1,1,1,1
1521,beijing,胜利小区,116.6608240159492,40.14214108354894,顺义,101112788893,2290000.0,34808,Top ,65.79,Flat,Plate & Tower,Mixed,Simplicity,No,1991,2,1,1,1
1522,beijing,北方明珠,116.42199197916412,40.062553086221264,昌平,101112862274,2380000.0,42976,High,55.38,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,1,0,1,1
1523,beijing,北礼士路,116.36004132780455,39.937612880482625,西城,101112771707,7300000.0,125863,Middle,58,Flat,Plate,Steel/Concrete,Simplicity,Yes,1990,2,1,1,1
1524,beijing,远洋山水,116.24659297749116,39.90677506436785,石景山,101112760480,4380000.0,64957,Middle,67.43,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,2,1,1,1
1525,beijing,地坛北里,116.42238202341655,39.96471508848447,东城,101112768140,7590000.0,129280,Middle,58.71,Flat,Plate,Steel/Concrete,Hardcover,No,1990,2,1,1,1
