0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2室1厅1厨1卫        ,高楼层(共6层)          ,56㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1990 ,简装     ,混合结构  , ,一梯两户           ,无           ,107103667057          ,商品房          ,2021-03-06         ,普通住宅          ,暂无数据       ,共有           ,153挂牌价格（万）,79成交周期（天）,1调价（次）,带看（次）,1关注（人）,110浏览（次）,146万,26072,2021.05.23 成交,听潮一村 2室1厅 56平米
1室1厅0厨1卫        ,低楼层(共6层)          ,33.14㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995 ,精装     ,砖混结构  , ,一梯四户           ,无           ,107103846690          ,商品房          ,2021-04-13         ,普通住宅          ,暂无数据       ,非共有           ,179挂牌价格（万）,41成交周期（天）,1调价（次）,带看（次）,72关注（人）,5323浏览（次）,174万,52505,2021.05.23 成交,桃浦七村雪松苑 1室1厅 33.14平米
2室2厅1厨2卫        ,低楼层(共14层)          ,105.56㎡          ,平层              ,105㎡         ,板楼       ,南   ,2005 ,简装     ,钢混结构  , ,一梯两户           ,有           ,107104000462          ,商品房          ,2021-05-21         ,普通住宅          ,暂无数据       ,非共有           ,760挂牌价格（万）,3成交周期（天）,1调价（次）,带看（次）,9关注（人）,1321浏览（次）,750万,71050,2021.05.23 成交,金桥新城 2室2厅 105.56平米
2室1厅1厨1卫        ,高楼层(共16层)          ,63.97㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2007 ,精装     ,钢混结构  , ,一梯三户           ,有           ,107103951409          ,商品房          ,2021-05-08         ,普通住宅          ,暂无数据       ,非共有           ,420挂牌价格（万）,16成交周期（天）,2调价（次）,带看（次）,6关注（人）,1176浏览（次）,412万,64406,2021.05.23 成交,锦秋花园 2室1厅 63.97平米
2室1厅1厨1卫        ,低楼层(共6层)          ,67.76㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1996 ,精装     ,砖混结构  , ,一梯两户           ,无           ,107103981112          ,商品房          ,2021-05-16         ,普通住宅          ,暂无数据       ,共有           ,208挂牌价格（万）,8成交周期（天）,1调价（次）,带看（次）,0关注（人）,25浏览（次）,201万,29664,2021.05.23 成交,蓝天新村 2室1厅 67.76平米
2室1厅1厨1卫        ,高楼层(共7层)          ,74.7㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,2011 ,精装     ,钢混结构  , ,一梯三户           ,有           ,107103781657          ,商品房          ,2021-03-29         ,普通住宅          ,暂无数据       ,非共有           ,334挂牌价格（万）,56成交周期（天）,1调价（次）,带看（次）,8关注（人）,2979浏览（次）,328万,43909,2021.05.23 成交,欣佳宝邸东区 2室1厅 74.7平米
3室2厅1厨2卫        ,高楼层(共5层)          ,127.79㎡          ,平层              ,127㎡         ,板楼       ,南   ,2006 ,精装     ,钢混结构  , ,一梯两户           ,无           ,107103537186          ,商品房          ,2021-01-24         ,普通住宅          ,暂无数据       ,共有           ,259挂牌价格（万）,120成交周期（天）,2调价（次）,带看（次）,39关注（人）,4796浏览（次）,255万,19955,2021.05.23 成交,民旺苑 3室2厅 127.79平米
2室1厅1厨1卫        ,高楼层(共6层)          ,51.33㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,1995 ,简装     ,砖混结构  , ,一梯八户           ,无           ,107103951476          ,商品房          ,2021-05-08         ,普通住宅          ,暂无数据       ,非共有           ,195挂牌价格（万）,16成交周期（天）,0调价（次）,带看（次）,0关注（人）,5浏览（次）,192万,37406,2021.05.23 成交,城东新村（二区） 2室1厅 51.33平米
3室1厅1厨1卫        ,中楼层(共6层)          ,65.34㎡          ,平层              ,暂无数据         ,板楼       ,南   ,未知 ,简装     ,砖混结构  , ,一梯六户           ,无           ,107103967141          ,商品房          ,2021-05-12         ,普通住宅          ,暂无数据       ,共有           ,236挂牌价格（万）,12成交周期（天）,1调价（次）,带看（次）,20关注（人）,4267浏览（次）,235万,35966,2021.05.23 成交,万寿新村(青浦) 3室1厅 65.34平米
1室1厅1厨1卫        ,高楼层(共24层)          ,62.16㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2013 ,简装     ,钢混结构  , ,两梯四户           ,有           ,107103804641          ,商品房          ,2021-04-03         ,普通住宅          ,暂无数据       ,非共有           ,415挂牌价格（万）,51成交周期（天）,3调价（次）,带看（次）,12关注（人）,3929浏览（次）,411万,66120,2021.05.23 成交,高杨佳苑 1室1厅 62.16平米
3室1厅1厨1卫        ,低楼层(共11层)          ,89.96㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2009 ,精装     ,钢混结构  , ,一梯两户           ,有           ,107103997463          ,商品房          ,2021-05-20         ,普通住宅          ,暂无数据       ,共有           ,505挂牌价格（万）,4成交周期（天）,0调价（次）,带看（次）,0关注（人）,36浏览（次）,496万,55136,2021.05.23 成交,万科阳光苑 3室1厅 89.96平米
2室1厅1厨1卫        ,高楼层(共14层)          ,78.43㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2010 ,毛坯     ,钢混结构  , ,一梯三户           ,有           ,107103949247          ,商品房          ,2021-05-08         ,普通住宅          ,暂无数据       ,非共有           ,348挂牌价格（万）,16成交周期（天）,0调价（次）,带看（次）,24关注（人）,2609浏览（次）,343万,43734,2021.05.23 成交,康桥月苑 2室1厅 78.43平米
1室1厅1厨1卫        ,高楼层(共6层)          ,54㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2004 ,精装     ,钢混结构  , ,一梯两户           ,无           ,107103744353          ,商品房          ,2021-03-23         ,普通住宅          ,暂无数据       ,非共有           ,378挂牌价格（万）,62成交周期（天）,3调价（次）,带看（次）,18关注（人）,3281浏览（次）,370万,68519,2021.05.23 成交,杉林新月环林东路799弄 1室1厅 54平米
5室2厅1厨4卫        ,低楼层(共4层)          ,193㎡          ,复式              ,暂无数据         ,板楼       ,南   ,2006 ,精装     ,钢混结构  , ,一梯三户           ,无           ,107103635193          ,商品房          ,2021-02-28         ,别墅          ,暂无数据       ,共有           ,928挂牌价格（万）,85成交周期（天）,0调价（次）,带看（次）,102关注（人）,14247浏览（次）,898万,46529,2021.05.23 成交,意墅家 5室2厅 193平米
2室2厅1厨1卫        ,高楼层(共13层)          ,88.68㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2009 ,精装     ,钢混结构  , ,两梯三户           ,有           ,107103777060          ,商品房          ,2021-03-28         ,普通住宅          ,暂无数据       ,非共有           ,440挂牌价格（万）,57成交周期（天）,2调价（次）,带看（次）,183关注（人）,16658浏览（次）,432万,48715,2021.05.23 成交,奥林匹克花园 2室2厅 88.68平米
1室1厅1厨1卫        ,高楼层(共6层)          ,49.56㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1994 ,精装     ,砖混结构  , ,一梯四户           ,无           ,107103994663          ,商品房          ,2021-05-20         ,普通住宅          ,暂无数据       ,非共有           ,320挂牌价格（万）,4成交周期（天）,0调价（次）,带看（次）,0关注（人）,3浏览（次）,298万,60130,2021.05.23 成交,罗山六村 1室1厅 49.56平米
2室1厅1厨1卫        ,低楼层(共24层)          ,72.79㎡          ,平层              ,暂无数据         ,板楼       ,南   ,未知 ,精装     ,钢混结构  , ,两梯四户           ,有           ,107103885088          ,商品房          ,2021-04-22         ,普通住宅          ,暂无数据       ,共有           ,225挂牌价格（万）,32成交周期（天）,2调价（次）,带看（次）,30关注（人）,6041浏览（次）,223万,30527,2021.05.23 成交,慈竹路70弄 2室1厅 72.79平米
2室1厅1厨1卫        ,中楼层(共6层)          ,63.67㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,1994 ,简装     ,砖混结构  , ,一梯两户           ,无           ,107103641859          ,商品房          ,2021-03-01         ,普通住宅          ,暂无数据       ,共有           ,380挂牌价格（万）,84成交周期（天）,0调价（次）,带看（次）,90关注（人）,11536浏览（次）,375万,58898,2021.05.23 成交,寿二小区 2室1厅 63.67平米
2室1厅1厨1卫        ,低楼层(共12层)          ,70.23㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2005 ,精装     ,钢混结构  , ,一梯两户           ,有           ,107103707147          ,商品房          ,2021-03-14         ,普通住宅          ,暂无数据       ,非共有           ,355挂牌价格（万）,70成交周期（天）,2调价（次）,带看（次）,131关注（人）,17269浏览（次）,338万,48128,2021.05.23 成交,奥林匹克花园 2室1厅 70.23平米
2室2厅1厨1卫        ,中楼层(共18层)          ,100.88㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,2018 ,简装     ,钢混结构  , ,两梯四户           ,有           ,107103860837          ,商品房          ,2021-04-16         ,普通住宅          ,暂无数据       ,共有           ,360挂牌价格（万）,37成交周期（天）,1调价（次）,带看（次）,6关注（人）,2377浏览（次）,357万,35389,2021.05.23 成交,安亭瑞仕锦庭 2室2厅 100.88平米
1室1厅1厨1卫        ,中楼层(共24层)          ,52.95㎡          ,平层              ,暂无数据         ,塔楼       ,东   ,1994 ,简装     ,钢混结构  , ,两梯八户           ,有           ,107103997082          ,商品房          ,2021-05-20         ,普通住宅          ,暂无数据       ,共有           ,445挂牌价格（万）,4成交周期（天）,0调价（次）,带看（次）,4关注（人）,418浏览（次）,440万,83098,2021.05.23 成交,建宁大厦 1室1厅 52.95平米
2室1厅1厨1卫        ,高楼层(共18层)          ,79.57㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2011 ,精装     ,钢混结构  , ,两梯四户           ,有           ,107103943474          ,商品房          ,2021-05-06         ,普通住宅          ,暂无数据       ,共有           ,495挂牌价格（万）,18成交周期（天）,2调价（次）,带看（次）,16关注（人）,2774浏览（次）,485万,60953,2021.05.23 成交,中星海上名豪苑(一期) 2室1厅 79.57平米
2室1厅1厨1卫        ,高楼层(共6层)          ,69.04㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1997 ,精装     ,砖混结构  , ,一梯两户           ,无           ,107103709851          ,商品房          ,2021-03-15         ,普通住宅          ,暂无数据       ,共有           ,350挂牌价格（万）,70成交周期（天）,0调价（次）,带看（次）,47关注（人）,4906浏览（次）,349万,50522,2021.05.23 成交,祁连二村 2室1厅 69.04平米
3室2厅1厨1卫        ,高楼层(共6层)          ,99.96㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2006 ,毛坯     ,钢混结构  , ,一梯两户           ,无           ,107103778622          ,商品房          ,2021-03-28         ,普通住宅          ,暂无数据       ,共有           ,268挂牌价格（万）,57成交周期（天）,0调价（次）,带看（次）,91关注（人）,16421浏览（次）,265万,26511,2021.05.23 成交,东升家园(三期) 3室2厅 99.96平米
3室2厅1厨2卫        ,低楼层(共11层)          ,132.48㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2004 ,简装     ,钢混结构  , ,一梯五十八户           ,有           ,107103744519          ,商品房          ,2021-03-23         ,普通住宅          ,暂无数据       ,共有           ,1000挂牌价格（万）,62成交周期（天）,2调价（次）,带看（次）,27关注（人）,7064浏览（次）,973万,73446,2021.05.23 成交,同方锦城（C区） 3室2厅 132.48平米
2室1厅1厨1卫        ,中楼层(共6层)          ,61.47㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995 ,简装     ,砖混结构  , ,一梯四户           ,无           ,107103589217          ,商品房          ,2021-02-19         ,普通住宅          ,暂无数据       ,共有           ,320挂牌价格（万）,94成交周期（天）,1调价（次）,带看（次）,100关注（人）,9803浏览（次）,314万,51082,2021.05.23 成交,锦龙苑 2室1厅 61.47平米
2室1厅1厨1卫        ,高楼层(共6层)          ,64.72㎡          ,暂无数据              ,暂无数据         ,板楼       ,南 北   ,1988 ,其他     ,砖混结构  , ,一梯三户           ,无           ,107104004592          ,商品房          ,2021-05-22         ,普通住宅          ,暂无数据       ,非共有           ,199挂牌价格（万）,2成交周期（天）,1调价（次）,带看（次）,0关注（人）,6浏览（次）,196万,30285,2021.05.23 成交,水仙小区 2室1厅 64.72平米
2室1厅1厨1卫        ,中楼层(共6层)          ,93.31㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,1999 ,精装     ,钢混结构  , ,一梯两户           ,无           ,107103769244          ,商品房          ,2021-03-26         ,普通住宅          ,暂无数据       ,非共有           ,678挂牌价格（万）,59成交周期（天）,1调价（次）,带看（次）,20关注（人）,4498浏览（次）,655万,70197,2021.05.23 成交,新梅公寓一期 2室1厅 93.31平米
1室1厅1厨1卫        ,中楼层(共6层)          ,41.24㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1986 ,简装     ,砖混结构  , ,一梯五户           ,无           ,107103697140          ,商品房          ,2021-03-13         ,普通住宅          ,暂无数据       ,非共有           ,265挂牌价格（万）,72成交周期（天）,1调价（次）,带看（次）,13关注（人）,4725浏览（次）,260万,63046,2021.05.23 成交,子长小区 1室1厅 41.24平米
1室1厅1厨1卫        ,高楼层(共6层)          ,42.37㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1992 ,精装     ,砖混结构  , ,一梯两户           ,无           ,107103540120          ,商品房          ,2021-01-24         ,普通住宅          ,暂无数据       ,非共有           ,250挂牌价格（万）,119成交周期（天）,4调价（次）,带看（次）,189关注（人）,16899浏览（次）,247万,58178,2021.05.23 成交,德州七村 1室1厅 42.37平米
2室2厅1厨1卫        ,高楼层(共6层)          ,92.29㎡          ,平层              ,92.29㎡         ,板楼       ,南   ,2013 ,精装     ,钢混结构  , ,一梯两户           ,无           ,107103924681          ,商品房          ,2021-05-02         ,普通住宅          ,暂无数据       ,共有           ,136挂牌价格（万）,22成交周期（天）,1调价（次）,带看（次）,21关注（人）,2225浏览（次）,133万,14357,2021.05.23 成交,山康花苑 2室2厅 92.29平米
2室2厅1厨1卫        ,低楼层(共3层)          ,58.1㎡          ,复式              ,暂无数据         ,板楼       ,南 北   ,1994 ,精装     ,砖混结构  , ,一梯三户           ,无           ,107103449693          ,商品房          ,2020-12-30         ,新式里弄          ,暂无数据       ,共有           ,885挂牌价格（万）,145成交周期（天）,7调价（次）,带看（次）,149关注（人）,33209浏览（次）,865万,148882,2021.05.23 成交,振华里小区 2室2厅 58.1平米
2室1厅1厨1卫        ,高楼层(共6层)          ,57.91㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,1989 ,精装     ,砖混结构  , ,一梯三户           ,无           ,107103314767          ,商品房          ,2020-11-22         ,普通住宅          ,暂无数据       ,非共有           ,230挂牌价格（万）,183成交周期（天）,4调价（次）,带看（次）,75关注（人）,11566浏览（次）,228万,39251,2021.05.23 成交,海滨四村 2室1厅 57.91平米
3室1厅1厨1卫        ,高楼层(共18层)          ,81.2㎡          ,平层              ,暂无数据         ,板塔结合       ,南   ,2014 ,毛坯     ,钢混结构  , ,两梯四户           ,有           ,107103815298          ,商品房          ,2021-04-06         ,普通住宅          ,暂无数据       ,非共有           ,312挂牌价格（万）,48成交周期（天）,1调价（次）,带看（次）,23关注（人）,5276浏览（次）,310万,38178,2021.05.23 成交,崧泽华城逸泰雅苑 3室1厅 81.2平米
2室1厅1厨1卫        ,中楼层(共24层)          ,77.84㎡          ,平层              ,暂无数据         ,塔楼       ,南   ,2011 ,精装     ,钢混结构  , ,两梯五户           ,有           ,107103670722          ,商品房          ,2021-03-07         ,普通住宅          ,暂无数据       ,非共有           ,319挂牌价格（万）,78成交周期（天）,5调价（次）,带看（次）,55关注（人）,9335浏览（次）,305万,39183,2021.05.23 成交,馨佳园(菊泉街1969弄) 2室1厅 77.84平米
1室1厅1厨1卫        ,高楼层(共6层)          ,50.29㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2004 ,精装     ,钢混结构  , ,一梯两户           ,无           ,107103892366          ,商品房          ,2021-04-24         ,普通住宅          ,暂无数据       ,非共有           ,363.6挂牌价格（万）,30成交周期（天）,1调价（次）,带看（次）,32关注（人）,4101浏览（次）,360万,71585,2021.05.23 成交,富林苑(一期) 1室1厅 50.29平米
5室2厅1厨4卫        ,低楼层(共3层)          ,170.95㎡          ,复式              ,暂无数据         ,板楼       ,南   ,2007 ,精装     ,钢混结构  , ,一梯一户           ,无           ,107103973083          ,商品房          ,2021-05-14         ,别墅          ,暂无数据       ,非共有           ,935挂牌价格（万）,10成交周期（天）,1调价（次）,带看（次）,23关注（人）,3395浏览（次）,929万,54315,2021.05.23 成交,沿海丽水馨庭(别墅) 5室2厅 170.95平米
3室2厅1厨1卫        ,低楼层(共17层)          ,123.96㎡          ,平层              ,暂无数据         ,板楼       ,东南 南   ,2008 ,简装     ,钢混结构  , ,两梯四户           ,有           ,107103825337          ,商品房          ,2021-04-08         ,普通住宅          ,暂无数据       ,共有           ,640挂牌价格（万）,45成交周期（天）,1调价（次）,带看（次）,12关注（人）,3356浏览（次）,630万,50823,2021.05.23 成交,新高苑(二期) 3室2厅 123.96平米
2室1厅0厨1卫        ,高楼层(共6层)          ,83.99㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1999 ,精装     ,钢混结构  , ,一梯两户           ,无           ,107103960377          ,商品房          ,2021-05-10         ,普通住宅          ,暂无数据       ,共有           ,770挂牌价格（万）,14成交周期（天）,1调价（次）,带看（次）,1关注（人）,117浏览（次）,762万,90726,2021.05.23 成交,挹翠苑 2室1厅 83.99平米
2室1厅1厨1卫        ,高楼层(共6层)          ,58.92㎡          ,平层              ,58.92㎡         ,板楼       ,南 北   ,1997 ,精装     ,砖混结构  , ,一梯三户           ,无           ,107103925866          ,商品房          ,2021-05-02         ,普通住宅          ,暂无数据       ,共有           ,345挂牌价格（万）,22成交周期（天）,0调价（次）,带看（次）,30关注（人）,2677浏览（次）,338万,57366,2021.05.23 成交,荷三小区 2室1厅 58.92平米
2室2厅1厨1卫        ,高楼层(共8层)          ,97.19㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2015 ,精装     ,钢混结构  , ,一梯两户           ,有           ,107103962557          ,商品房          ,2021-05-11         ,普通住宅          ,暂无数据       ,非共有           ,1070挂牌价格（万）,13成交周期（天）,0调价（次）,带看（次）,6关注（人）,1409浏览（次）,1035万,106493,2021.05.23 成交,紫薇苑 2室2厅 97.19平米
2室1厅1厨1卫        ,中楼层(共6层)          ,58.32㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1989 ,精装     ,砖混结构  , ,一梯两户           ,无           ,107103988712          ,商品房          ,2021-05-18         ,普通住宅          ,暂无数据       ,共有           ,410挂牌价格（万）,6成交周期（天）,0调价（次）,带看（次）,5关注（人）,464浏览（次）,403万,69102,2021.05.23 成交,市光一村 2室1厅 58.32平米
1室1厅1厨1卫        ,低楼层(共16层)          ,62.23㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2013 ,其他     ,钢混结构  , ,两梯三户           ,有           ,107103972582          ,商品房          ,2021-05-14         ,普通住宅          ,暂无数据       ,共有           ,258挂牌价格（万）,10成交周期（天）,1调价（次）,带看（次）,2关注（人）,243浏览（次）,251万,40335,2021.05.23 成交,幸福里 1室1厅 62.23平米
2室2厅1厨1卫        ,中楼层(共6层)          ,73.52㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1998 ,精装     ,砖混结构  , ,一梯两户           ,无           ,107103886480          ,商品房          ,2021-04-23         ,普通住宅          ,暂无数据       ,共有           ,270挂牌价格（万）,31成交周期（天）,0调价（次）,带看（次）,29关注（人）,3725浏览（次）,258万,35093,2021.05.23 成交,天虹六村 2室2厅 73.52平米
2室1厅1厨1卫        ,高楼层(共6层)          ,75.56㎡          ,暂无数据              ,暂无数据         ,板楼       ,南   ,1996 ,简装     ,砖混结构  , ,一梯两户           ,无           ,107103899688          ,商品房          ,2021-04-25         ,普通住宅          ,暂无数据       ,共有           ,389挂牌价格（万）,29成交周期（天）,1调价（次）,带看（次）,0关注（人）,12浏览（次）,381万,50424,2021.05.23 成交,航华三村三街坊 2室1厅 75.56平米
1室0厅1厨1卫        ,高楼层(共6层)          ,35.19㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,1985 ,精装     ,砖混结构  , ,一梯五户           ,无           ,107103609535          ,商品房          ,2021-02-22         ,普通住宅          ,暂无数据       ,非共有           ,405挂牌价格（万）,91成交周期（天）,2调价（次）,带看（次）,8关注（人）,689浏览（次）,396万,112532,2021.05.23 成交,丽园路642号 1室0厅 35.19平米
2室2厅1厨1卫        ,中楼层(共21层)          ,90.28㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2013 ,精装     ,钢混结构  , ,两梯三户           ,有           ,107103744571          ,商品房          ,2021-03-23         ,普通住宅          ,暂无数据       ,非共有           ,595挂牌价格（万）,62成交周期（天）,6调价（次）,带看（次）,26关注（人）,5574浏览（次）,580万,64245,2021.05.23 成交,保利叶语(二期)(公寓) 2室2厅 90.28平米
2室1厅1厨1卫        ,低楼层(共6层)          ,53.21㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1988 ,精装     ,砖混结构  , ,一梯两户           ,无           ,107104001400          ,商品房          ,2021-05-21         ,普通住宅          ,暂无数据       ,非共有           ,201挂牌价格（万）,3成交周期（天）,0调价（次）,带看（次）,0关注（人）,86浏览（次）,199万,37399,2021.05.23 成交,红旗五村 2室1厅 53.21平米
2室1厅1厨1卫        ,中楼层(共5层)          ,85.77㎡          ,平层              ,暂无数据         ,板楼       ,南 北   ,2008 ,精装     ,钢混结构  , ,一梯两户           ,无           ,107103914057          ,商品房          ,2021-04-29         ,普通住宅          ,暂无数据       ,非共有           ,480挂牌价格（万）,25成交周期（天）,2调价（次）,带看（次）,48关注（人）,5363浏览（次）,469万,54682,2021.05.23 成交,葑润华庭 2室1厅 85.77平米
1室1厅1厨1卫        ,高楼层(共7层)          ,48.74㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1995 ,简装     ,钢混结构  , ,一梯四户           ,无           ,107103763277          ,商品房          ,2021-03-25         ,普通住宅          ,暂无数据       ,非共有           ,268挂牌价格（万）,60成交周期（天）,1调价（次）,带看（次）,53关注（人）,7726浏览（次）,262万,53566,2021.05.23 成交,华松西区（仙霞西路700弄） 1室1厅 48.74平米
3室2厅1厨2卫        ,中楼层(共6层)          ,120.71㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2005 ,精装     ,钢混结构  , ,一梯四户           ,无           ,107103878008          ,商品房          ,2021-04-21         ,普通住宅          ,暂无数据       ,共有           ,443挂牌价格（万）,33成交周期（天）,3调价（次）,带看（次）,27关注（人）,4005浏览（次）,434万,35946,2021.05.23 成交,民乐佳苑二区 3室2厅 120.71平米
3室2厅1厨1卫        ,中楼层(共18层)          ,122㎡          ,暂无数据              ,暂无数据         ,板楼       ,南 北   ,2011 ,毛坯     ,钢混结构  , ,一梯两户           ,有           ,107103979498          ,动迁安置房          ,2021-05-15         ,普通住宅          ,暂无数据       ,非共有           ,600挂牌价格（万）,8成交周期（天）,1调价（次）,带看（次）,0关注（人）,25浏览（次）,586万,48033,2021.05.23 成交,天禧嘉苑二期 3室2厅 122平米
2室1厅1厨1卫        ,中楼层(共6层)          ,61.29㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1994 ,简装     ,砖混结构  , ,一梯四户           ,无           ,107103742776          ,商品房          ,2021-03-22         ,普通住宅          ,暂无数据       ,共有           ,429挂牌价格（万）,63成交周期（天）,6调价（次）,带看（次）,13关注（人）,2954浏览（次）,415万,67711,2021.05.23 成交,红明一村 2室1厅 61.29平米
2室1厅1厨1卫        ,低楼层(共14层)          ,72.1㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2013 ,简装     ,钢混结构  , ,两梯四户           ,有           ,107103732916          ,商品房          ,2021-03-20         ,普通住宅          ,暂无数据       ,共有           ,259.9挂牌价格（万）,65成交周期（天）,6调价（次）,带看（次）,24关注（人）,4132浏览（次）,254万,35229,2021.05.23 成交,兰花清苑 2室1厅 72.1平米
1室1厅1厨1卫        ,低楼层(共9层)          ,56.13㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2008 ,简装     ,钢混结构  , ,一梯三户           ,有           ,107103792662          ,商品房          ,2021-03-31         ,普通住宅          ,暂无数据       ,共有           ,215挂牌价格（万）,54成交周期（天）,2调价（次）,带看（次）,142关注（人）,11976浏览（次）,208万,37057,2021.05.23 成交,虹浦新城南区 1室1厅 56.13平米
1室1厅1厨1卫        ,低楼层(共6层)          ,36.22㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1982 ,精装     ,砖混结构  , ,一梯四户           ,无           ,107103990739          ,商品房          ,2021-05-19         ,普通住宅          ,暂无数据       ,非共有           ,325挂牌价格（万）,5成交周期（天）,0调价（次）,带看（次）,12关注（人）,1472浏览（次）,320万,88349,2021.05.23 成交,田林三村 1室1厅 36.22平米
1室2厅1厨1卫        ,中楼层(共11层)          ,65.24㎡          ,平层              ,暂无数据         ,板楼       ,东南   ,2010 ,精装     ,钢混结构  , ,两梯十户           ,有           ,107103968528          ,商品房          ,2021-05-13         ,普通住宅          ,暂无数据       ,非共有           ,449挂牌价格（万）,11成交周期（天）,0调价（次）,带看（次）,49关注（人）,3377浏览（次）,445万,68210,2021.05.23 成交,西郊英园 1室2厅 65.24平米
2室1厅1厨1卫        ,高楼层(共6层)          ,42.98㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1988 ,精装     ,砖混结构  , ,一梯四户           ,无           ,107103666069          ,商品房          ,2021-03-06         ,普通住宅          ,暂无数据       ,非共有           ,495挂牌价格（万）,79成交周期（天）,5调价（次）,带看（次）,56关注（人）,9064浏览（次）,470万,109354,2021.05.23 成交,竹园新村(浦东) 2室1厅 42.98平米
1室1厅1厨1卫        ,低楼层(共15层)          ,58㎡          ,平层              ,暂无数据         ,板楼       ,南   ,未知 ,精装     ,钢混结构  , ,一梯四户           ,暂无数据           ,107103996833          ,商品房          ,2021-05-20         ,普通住宅          ,暂无数据       ,非共有           ,290挂牌价格（万）,4成交周期（天）,1调价（次）,带看（次）,0关注（人）,4浏览（次）,283万,48794,2021.05.23 成交,馨汇佳苑 1室1厅 58平米
3室1厅1厨1卫        ,高楼层(共6层)          ,80.58㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1993 ,简装     ,砖混结构  , ,一梯两户           ,无           ,107103806432          ,商品房          ,2021-04-04         ,普通住宅          ,暂无数据       ,非共有           ,147挂牌价格（万）,50成交周期（天）,2调价（次）,带看（次）,18关注（人）,3154浏览（次）,145万,17995,2021.05.23 成交,江海新村 3室1厅 80.58平米
2室0厅1厨1卫        ,高楼层(共5层)          ,49.35㎡          ,平层              ,暂无数据         ,板楼       ,南   ,1977 ,简装     ,砖混结构  , ,一梯六户           ,无           ,107103543154          ,商品房          ,2021-01-25         ,普通住宅          ,暂无数据       ,共有           ,318挂牌价格（万）,118成交周期（天）,1调价（次）,带看（次）,10关注（人）,1374浏览（次）,314万,63628,2021.05.23 成交,曹杨二村 2室0厅 49.35平米
4室2厅1厨2卫        ,高楼层(共21层)          ,129.68㎡          ,平层              ,暂无数据         ,板楼       ,南   ,2013 ,精装     ,钢混结构  , ,两梯三户           ,有           ,107103386550          ,商品房          ,2020-12-12         ,普通住宅          ,暂无数据       ,非共有           ,799挂牌价格（万）,163成交周期（天）,10调价（次）,带看（次）,102关注（人）,15888浏览（次）,782万,60303,2021.05.23 成交,保利叶语(二期)(公寓) 4室2厅 129.68平米
2室2厅1厨2卫        ,低楼层(共20层)          ,66.58㎡          ,复式              ,暂无数据         ,板塔结合       ,北   ,2014 ,精装     ,钢混结构  , ,五梯二十二户           ,有           ,107101136012          ,商品房          ,2019-03-20         ,商业办公类          ,暂无数据       ,共有           ,295挂牌价格（万）,796成交周期（天）,8调价（次）,带看（次）,67关注（人）,13761浏览（次）,283万,42506,2021.05.23 成交,万业新阶 2室2厅 66.58平米
