,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
1524,shanghai,龙湖北城天街,121.36796878316024,31.36721058304582,宝山,107103804475,940000.0,26265,Middle,35.79,Other,Tower,Steel/Concrete,Simplicity,Yes,NaN,1,1,1,1
1525,shanghai,江桥万达广场(嘉定),121.35217477568379,31.26535854435243,嘉定,107104178529,1200000.0,22116,Low,54.26,Other,Tower,Steel/Concrete,Simplicity,Yes,2011,1,1,1,1
1526,shanghai,卓越世纪中心(奉贤),121.49867645689794,30.91775016776983,奉贤,107104204275,860000.0,17462,Middle,49.25,Other,Tower,Steel/Concrete,Hardcover,Yes,2013,2,1,0,1
1527,shanghai,梅陇五村,121.42914644262846,31.14012414275335,徐汇,107104113269,2700000.0,61504,Low,43.9,Other,Plate,Brick/Concrete,Simplicity,No,1990,1,1,1,1
1528,shanghai,企业公馆,121.46416903886819,31.25082786576554,静安,107103602028,14000000.0,52789,High,265.21,Other,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,3
1529,shanghai,万业新阶,121.44743729026989,31.261458904170095,普陀,107000823941,3960000.0,61943,Low,63.93,Duplex,Plate & Tower,Steel/Concrete,Hardcover,Yes,2014,2,1,1,2
1530,shanghai,龙盛佳苑,121.43094143669852,31.28865838427498,静安,107104228369,4850000.0,79574,Low,60.95,Other,Plate,Steel/Concrete,Simplicity,Yes,2011,2,1,1,1
1531,shanghai,新城金郡（商住）,121.24698796148459,31.351178897584138,嘉定,107102114184,990000.0,20205,Low,49,Other,Plate,Steel/Concrete,Hardcover,Yes,2013,2,1,0,1
1532,shanghai,展想悦廷,121.63316240361058,31.216383778085685,浦东,107101513829,1400000.0,26301,Low,53.23,Other,Plate,Steel/Concrete,Hardcover,Yes,2007,1,1,1,1
1533,shanghai,万立城(商业类),121.18331606693735,31.288804964948497,嘉定,107104127454,940000.0,22381,Middle,42,Other,Tower,Steel/Concrete,Hardcover,Yes,NaN,2,1,1,1
1534,shanghai,金榜新苑,121.42101641844096,31.063124773384526,闵行,107104165172,3100000.0,49656,Middle,62.43,Other,Plate,Steel/Concrete,Rough,Yes,2010,1,1,1,1
1535,shanghai,金桥湾清水苑,121.60119251898541,31.26609911342686,浦东,107104351243,5450000.0,77702,Middle,70.14,Other,Plate,Brick/Concrete,Simplicity,No,1998,2,1,1,1
1536,shanghai,万乐城(商业类),121.45215267555287,31.04491722245169,闵行,107103211893,850000.0,29566,High,28.75,Other,Tower,Steel/Concrete,Hardcover,Yes,2015,1,0,1,1
1537,shanghai,龙湖郦城,121.2615202090417,31.332220818082977,嘉定,107103623460,870000.0,20617,Low,42.2,Other,Tower,Steel/Concrete,Hardcover,Yes,2012,1,1,1,1
1538,shanghai,宜达新居,121.15558851991362,31.169113481648598,青浦,107104251653,3900000.0,32898,Low,118.55,Other,Plate,Brick/Concrete,Simplicity,Yes,2006,3,1,1,2
1539,shanghai,乾溪新村,121.41416710841904,31.310386379513048,宝山,107103998991,3220000.0,50352,Middle,63.95,Other,Plate,Brick/Concrete,Hardcover,No,1994,2,1,0,1
1540,shanghai,月浦六村,121.42834299818036,31.424595878882815,宝山,107103963443,1900000.0,29209,High,65.05,Other,Plate,Brick/Concrete,Simplicity,No,1985,3,1,1,1
1541,shanghai,虹御公寓,121.6350501926398,31.192738173145823,浦东,107104131188,5800000.0,47694,Low,121.61,Other,Plate,Brick/Concrete,Simplicity,No,1993,3,2,1,2
1542,shanghai,丰水宝邸(东苑),121.40197916875131,31.36287540992189,宝山,107104015860,3950000.0,43127,Middle,91.59,Flat,Plate,Steel/Concrete,Rough,No,2005,3,1,1,1
1543,shanghai,虹桥晶邸,121.29983796955311,31.217084741905612,闵行,107104192320,2180000.0,41210,High,52.9,Flat,Tower,Steel/Concrete,Simplicity,Yes,2009,1,1,1,1
1544,shanghai,海韵馨苑,121.34969626095123,30.76778193870532,奉贤,107104129872,1680000.0,12291,Middle,136.69,Other,Plate,Steel/Concrete,Rough,Yes,2009,3,2,1,2
1545,shanghai,城东新村一村,121.13013700956051,31.15391316959844,青浦,107104356345,1900000.0,28801,High,65.97,Flat,Plate,Brick/Concrete,Simplicity,No,1986,2,2,1,1
1546,shanghai,东亚启航公馆,121.75674444855147,31.155870967596126,浦东,107103637456,2800000.0,35399,Low,79.1,Other,Plate,Steel/Concrete,Simplicity,Yes,NaN,2,2,1,1
1547,shanghai,锦馨苑,121.4223289326216,31.196106443032853,徐汇,107104249779,12800000.0,105160,Middle,121.72,Other,Plate,Steel/Concrete,Simplicity,Yes,2003,3,2,1,2
1548,shanghai,龙湖北城天街,121.36796878316024,31.36721058304582,宝山,107104300875,950000.0,29828,High,31.85,Other,Tower,Steel/Concrete,Other,Yes,2015,1,0,1,1
1549,shanghai,南新西园,121.5881132805907,31.334801250317916,浦东,107104286187,5200000.0,49704,Middle,104.62,Other,Plate,Steel/Concrete,Hardcover,Yes,2009,3,2,1,1
1550,shanghai,紫晶苑,121.63033813108721,31.18125629438238,浦东,107104300703,3100000.0,51667,Low,60,Flat,Plate,Steel/Concrete,Simplicity,Yes,2007,1,2,1,1
1551,shanghai,御上海青橙,121.24074860090394,31.054960005304107,松江,107104203462,1230000.0,22438,Middle,54.82,Other,Plate,Steel/Concrete,Hardcover,Yes,NaN,1,1,1,1
1552,shanghai,御上海青橙,121.24074860090394,31.054960005304107,松江,107103561405,1580000.0,25497,Middle,61.97,Other,Plate,Steel/Concrete,Other,Yes,NaN,1,1,1,1
1553,shanghai,夏朵园,121.40272799622443,31.0331528620413,闵行,107104149736,4250000.0,42138,Low,100.86,Other,Plate,Steel/Concrete,Simplicity,Yes,2006,2,2,1,1
1554,shanghai,滨海二村,121.33191672880609,30.734651015428874,金山,107104180497,620000.0,12004,High,51.65,Other,Plate,Brick/Concrete,Simplicity,No,1986,2,1,1,1
1555,shanghai,中春三水苑,121.42795403189453,31.097723871981543,闵行,107104088259,4880000.0,54587,Low,89.4,Other,Plate,Steel/Concrete,Rough,Yes,2011,2,2,1,1
1556,shanghai,三墩花苑,121.76004356536741,30.998647593974493,浦东,107104388924,1650000.0,16637,Middle,99.18,Flat,Plate,Steel/Concrete,Simplicity,No,2000,2,2,1,1
1557,shanghai,东礁二村,121.34838949592586,30.73046949473296,金山,107104392871,1200000.0,15722,Low,76.33,Flat,Tower,Steel/Concrete,Simplicity,Unknown,1996,2,1,1,1
1558,shanghai,天宝恬苑,121.33171613718571,31.13726278089152,松江,107104382629,3900000.0,42778,Low,91.17,Flat,Plate,Steel/Concrete,Simplicity,No,2000,2,2,1,1
1559,shanghai,明珠花苑(崇明),121.40355686271847,31.62856998440405,崇明,107104398975,1530000.0,15036,Low,101.76,Flat,Plate,Steel/Concrete,Hardcover,No,2004,2,2,1,2
1560,shanghai,正峰苑,121.39070408714282,31.097215975804893,闵行,107104390959,4360000.0,56280,High,77.47,Flat,Plate,Steel/Concrete,Hardcover,Yes,2004,2,2,1,1
1561,shanghai,同润蓝美俊庭,121.75457198650614,30.96848086180805,浦东,107104358915,2100000.0,23891,Middle,87.9,Flat,Plate,Steel/Concrete,Hardcover,Yes,2015,2,2,1,1
1562,shanghai,上南六村,121.5069552404779,31.182134777150385,浦东,107104305823,3060000.0,72238,Middle,42.36,Flat,Plate,Brick/Concrete,Simplicity,No,1985,1,1,1,1
1563,shanghai,红旗四街坊,121.48053886017651,31.235929042252014,闵行,107104313197,2850000.0,36951,High,77.13,Flat,Plate,Mixed,Simplicity,No,1997,2,2,1,1
1564,shanghai,西门北村,121.39782172102058,31.631585830661194,崇明,107104353351,1220000.0,19186,Low,63.59,Flat,Plate,Brick/Concrete,Simplicity,No,1983,2,1,1,1
1565,shanghai,馨佳园(韶山路418弄),121.37301151097105,31.371382351678207,宝山,107104176299,2800000.0,42489,Low,65.9,Flat,Plate,Steel/Concrete,Simplicity,Yes,2010,1,2,1,1
1566,shanghai,外冈新苑,121.16900480253568,31.370644468238677,嘉定,107104343115,3000000.0,16037,High,187.07,Duplex,Plate,Steel/Concrete,Hardcover,No,2006,4,2,1,2
1567,shanghai,梅州新村,121.34872366557556,30.725069091858156,金山,107104198408,900000.0,13847,High,65,Flat,Plate,Brick/Concrete,Simplicity,No,1990,2,1,1,1
1568,shanghai,金珠花苑,121.41801985092079,31.650253578201077,崇明,107104400087,1250000.0,17199,Middle,72.68,Flat,Plate,Steel/Concrete,Simplicity,No,2007,2,1,1,1
1569,shanghai,景谷苑,121.40114167852435,31.019333127813358,闵行,107103945951,3400000.0,37753,Middle,90.06,Flat,Plate,Brick/Concrete,Simplicity,No,1998,3,1,1,1
1570,shanghai,古华新村,121.47338331780624,30.921941969406564,奉贤,107104074725,1520000.0,22613,Low,67.22,Flat,Plate,Brick/Concrete,Simplicity,No,NaN,2,1,1,1
1571,shanghai,科教园区大学城生活区,121.79129776999277,31.05214129691107,浦东,107103904397,680000.0,14783,Middle,46,Flat,Plate,Steel/Concrete,Simplicity,No,2001,1,0,1,1
1572,shanghai,科教园区大学城生活区,121.79129776999277,31.05214129691107,浦东,107104161447,630000.0,13491,High,46.7,Flat,Plate,Steel/Concrete,Simplicity,No,2001,1,0,0,1
1573,shanghai,红旗小区,121.40515369059301,31.01617137004997,闵行,107104167005,1738000.0,36575,Middle,47.52,Flat,Plate,Brick/Concrete,Rough,No,1981,2,0,1,1
1574,shanghai,爱家新城,121.75945176169745,30.980932171234148,浦东,107104400913,2000000.0,19666,High,101.7,Other,Plate,Steel/Concrete,Rough,No,2007,3,2,1,1
1575,shanghai,龙湖北城天街,121.36796878316024,31.36721058304582,宝山,107104399968,880000.0,25230,Middle,34.88,Other,Tower,Steel/Concrete,Hardcover,Yes,NaN,1,1,1,1
1576,shanghai,科教园区大学城生活区,121.79129776999277,31.05214129691107,浦东,107104397158,680000.0,14764,Low,46.06,Other,Plate,Steel/Concrete,Simplicity,No,2001,1,1,0,1
1577,shanghai,星丰苑,121.38559183048554,31.133412206843783,闵行,107104399249,3550000.0,53764,Middle,66.03,Other,Plate,Brick/Concrete,Simplicity,No,1998,2,1,1,1
1578,shanghai,爱家新城,121.75945176169745,30.980932171234148,浦东,107104405882,1100000.0,20435,Low,53.83,Other,Plate,Steel/Concrete,Rough,No,2007,1,1,1,1
1579,shanghai,嘉隆国际广场,121.48934800332955,31.223834849798063,嘉定,107104370582,920000.0,12293,Middle,74.84,Other,Tower,Steel/Concrete,Hardcover,Unknown,2017,2,1,1,1
1580,shanghai,长岛公寓,121.60757102708958,31.268755838353524,浦东,107104275868,4600000.0,62748,Middle,73.31,Other,Tower,Steel/Concrete,Hardcover,Yes,2003,2,1,1,1
1581,shanghai,张江公馆,121.64293956078119,31.20878023402483,浦东,107103684779,3970000.0,55595,Middle,71.41,Other,Plate,Steel/Concrete,Hardcover,Yes,2015,2,1,1,2
1582,shanghai,阳光城MODO自由区,121.59465599894207,31.30637631388828,浦东,107104342850,1650000.0,33633,Low,49.06,Other,Tower,Steel/Concrete,Other,Yes,2014,1,2,1,1
1583,shanghai,新城金郡（商住）,121.24698796148459,31.351178897584138,嘉定,107103984354,900000.0,21532,Low,41.8,Other,Plate,Steel/Concrete,Hardcover,Yes,2011,1,1,1,1
1584,shanghai,绿地公园广场,121.37783397427081,31.350908906755738,宝山,107103561536,880000.0,24330,Middle,36.17,Other,Tower,Steel/Concrete,Simplicity,Yes,2012,1,1,1,1
1585,shanghai,绿地公园广场,121.37783397427081,31.350908906755738,宝山,107104282401,1650000.0,26241,High,62.88,Other,Tower,Steel/Concrete,Hardcover,Yes,2012,1,1,1,1
1586,shanghai,绿地MTOWN,121.61002977910094,31.18329152882896,浦东,107103931259,2250000.0,58140,High,38.7,Other,Tower,Steel,Hardcover,Yes,2016,1,1,1,1
1587,shanghai,上钞苑,121.39399691582021,31.245299368386107,普陀,107104213103,8800000.0,75550,Low,116.48,Other,Plate,Mixed,Simplicity,No,2001,3,2,1,2
1588,shanghai,龙湖北城天街,121.36796878316024,31.36721058304582,宝山,107104073578,980000.0,25304,Middle,38.73,Other,Tower,Steel/Concrete,Hardcover,Yes,NaN,1,1,1,1
1589,shanghai,印象生活广场,121.59979089289821,31.12089957189863,浦东,107103795171,1600000.0,36799,Low,43.48,Other,Plate,Steel/Concrete,Simplicity,Yes,NaN,1,1,1,1
1590,shanghai,世茂滨江花园,121.52046889941724,31.2282840096448,浦东,107000067443,33000000.0,138697,Middle,237.93,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2006,3,2,1,3
1591,shanghai,玉宇小区,121.6962695334837,31.196999072947374,浦东,107104308156,6000000.0,38541,Low,155.68,Flat,Plate,Steel/Concrete,Rough,No,1999,4,2,1,2
1592,shanghai,旺族家园,121.6883116246319,31.2037865351457,浦东,107104300378,5150000.0,39224,High,131.3,Duplex,Plate,Steel/Concrete,Simplicity,No,2000,4,2,1,2
1594,shanghai,海上纳缇,121.33300295982876,30.75873284505186,金山,107104116973,2890000.0,26760,Low,108,Flat,Plate,Steel/Concrete,Simplicity,Unknown,2013,3,2,1,2
1595,shanghai,象屿鼎城(公寓),121.36000539464483,31.116283469487193,浦东,107103955389,10300000.0,42840,Low,240.43,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2013,6,3,1,3
1596,shanghai,飞虹南村,121.32223245642523,30.73199590333826,金山,107103694680,1450000.0,12733,Low,113.88,Flat,Plate,Brick/Concrete,Hardcover,No,1997,3,2,1,2
1597,shanghai,保利艾庐,121.64731089505385,31.104252837927135,浦东,107104385856,5000000.0,55286,Middle,90.44,Flat,Plate,Steel/Concrete,Hardcover,Yes,2016,3,2,1,1
1598,shanghai,龙泽园五期,121.3449450332784,30.752999875244612,金山,107104334182,2200000.0,24412,High,90.12,Flat,Plate,Steel/Concrete,Hardcover,Unknown,2013,2,2,1,1
1599,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104349274,3250000.0,39375,Middle,82.54,Flat,Plate,Brick/Concrete,Hardcover,No,2009,2,2,1,1
1600,shanghai,绿地金山名邸,121.3249410271989,30.755556335293782,金山,107104362148,1800000.0,20259,Low,88.85,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,3,2,1,1
1601,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104308926,3150000.0,38257,Low,82.34,Flat,Plate,Brick/Concrete,Simplicity,No,2009,2,2,1,1
1602,shanghai,汇龙花苑(闵行),121.53771196351181,31.029818511305542,闵行,107104298538,4650000.0,33099,High,140.49,Flat,Plate,Steel/Concrete,Rough,No,2002,3,2,1,2
1603,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104346592,4050000.0,37109,High,109.14,Flat,Plate,Brick/Concrete,Simplicity,No,2009,3,2,1,2
1604,shanghai,香山新村东北街坊,121.57629930550678,31.249380824929943,浦东,107104009537,4200000.0,69193,High,60.7,Flat,Plate,Brick/Concrete,Hardcover,No,1995,2,1,1,1
1605,shanghai,飞虹南村,121.32223245642523,30.73199590333826,金山,107104110783,1550000.0,12201,High,127.04,Flat,Plate,Brick/Concrete,Simplicity,No,1998,3,2,1,2
1606,shanghai,正荣御首府,121.32538550876524,30.751565434496907,金山,107103719302,2900000.0,22925,High,126.5,Flat,Plate,Steel/Concrete,Rough,Yes,NaN,3,2,1,2
1607,shanghai,山鑫阳光城,121.35353481022591,30.733710862453492,金山,107104004524,2930000.0,23210,High,126.24,Flat,Plate,Steel/Concrete,Simplicity,No,2001,3,2,1,2
1608,shanghai,东园三村,121.5202451315147,31.23624027716434,浦东,107103720794,9200000.0,110564,Middle,83.21,Flat,Tower,Steel/Concrete,Hardcover,Yes,1994,2,1,1,1
1609,shanghai,海上明珠园,121.36407633555496,30.728995058153448,金山,107103254028,2300000.0,18195,Middle,126.41,Split-Level,Plate,Steel/Concrete,Simplicity,No,2005,3,2,1,2
1610,shanghai,海滨新城,121.36628499931234,30.739074848211285,金山,107103592839,2620000.0,26645,Middle,98.33,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,2,2,1,2
1611,shanghai,汤臣一品,121.5085057157881,31.238793568533136,浦东,107102695781,98000000.0,226910,Low,431.89,Flat,Tower,Steel/Concrete,Rough,Yes,2007,4,2,1,4
1612,shanghai,龙泽园,121.34893297075939,30.751742878656113,金山,107103488144,6330000.0,28944,High,218.7,Duplex,Plate,Steel/Concrete,Hardcover,Unknown,2011,4,2,1,3
1613,shanghai,和憬家园,121.69239999266892,31.20714282554921,浦东,107103797539,8880000.0,54714,High,162.3,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2009,5,2,1,3
1614,shanghai,仁恒广场,121.52037035530279,31.215013644640894,浦东,107104083030,12500000.0,58243,Low,214.62,Flat,Tower,Steel/Concrete,Simplicity,Yes,1997,3,2,1,2
1615,shanghai,上海壹街区,121.47163898816696,31.239621879628327,静安,107102755491,19800000.0,122707,Low,161.36,Flat,Plate,Steel/Concrete,Hardcover,Yes,2004,3,2,1,2
1616,shanghai,世茂滨江花园,121.52046889941724,31.2282840096448,浦东,107104153486,38000000.0,125029,Low,303.93,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2005,4,1,1,4
1617,shanghai,绿地金卫新家园（东区）,121.3204121301398,30.74996252539778,金山,107104213569,2480000.0,16282,High,152.32,Duplex,Plate,Steel/Concrete,Hardcover,No,2007,3,2,1,2
1618,shanghai,界龙新世纪公寓,121.70208498369419,31.201095300398613,浦东,107104106148,6580000.0,44176,Low,148.95,Flat,Plate,Steel/Concrete,Simplicity,No,2000,4,2,1,2
1619,shanghai,世茂滨江花园,121.52046889941724,31.2282840096448,浦东,107104041790,17500000.0,138461,Low,126.39,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2002,2,2,1,2
1620,shanghai,康健路43弄,121.43769319074205,31.172448227074863,徐汇,107104327174,7300000.0,89112,High,81.92,Flat,Plate,Brick/Concrete,Simplicity,No,1984,3,1,1,1
1621,shanghai,浦江馨都,121.53805942808307,31.046272745438216,闵行,107104318499,3150000.0,41579,Low,75.76,Flat,Plate,Steel/Concrete,Simplicity,Yes,2013,2,2,1,1
1622,shanghai,瀚龙苑,121.67250324426732,31.200194524108888,浦东,107104318197,4400000.0,47368,Middle,92.89,Flat,Plate,Steel/Concrete,Hardcover,Yes,2006,2,1,1,1
1623,shanghai,绿地东岸涟城,121.9233493087734,30.890324694600853,浦东,107104317178,3200000.0,34954,Middle,91.55,Flat,Plate,Steel/Concrete,Simplicity,No,2009,2,2,1,1
1624,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104306228,3280000.0,39686,Middle,82.65,Flat,Plate,Brick/Concrete,Hardcover,No,2009,2,2,0,1
1625,shanghai,东礁一村,121.34556764882736,30.72939977576274,金山,107104349073,1210000.0,15603,High,77.55,Flat,Tower,Steel/Concrete,Simplicity,Yes,1996,2,1,1,1
1626,shanghai,绿地东岸涟城,121.9233493087734,30.890324694600853,浦东,107104385628,1990000.0,38218,Middle,52.07,Flat,Plate,Steel/Concrete,Simplicity,Yes,2009,1,1,1,1
1627,shanghai,万盛金邸,121.34549299963949,30.75882687489289,金山,107102360038,3150000.0,24503,Low,128.56,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,4,2,1,2
1628,shanghai,保利蔚蓝林语,121.91008501944361,30.908902876239964,浦东,107104206486,12000000.0,74734,Middle,160.57,Duplex,Plate,Steel/Concrete,Hardcover,No,NaN,3,2,1,2
1629,shanghai,山鑫阳光城,121.35353481022591,30.733710862453492,金山,107103863328,2750000.0,23787,Low,115.61,Flat,Plate,Steel/Concrete,Simplicity,No,2001,3,2,1,2
1630,shanghai,仁恒东郊花园,121.67563698303887,31.230917878672596,浦东,107103893105,21180000.0,96273,Low,220,Flat,Plate,Steel/Concrete,Hardcover,Yes,NaN,4,2,1,2
1631,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104380283,3000000.0,38428,Low,78.07,Flat,Plate,Brick/Concrete,Simplicity,No,2009,1,2,1,1
1632,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104019727,3280000.0,39753,Middle,82.51,Other,Plate,Brick/Concrete,Simplicity,No,2009,2,1,1,1
1633,shanghai,滴水湖馨苑三期,121.92023703950353,30.90092587270434,浦东,107103951351,5500000.0,39057,Low,140.82,Flat,Other,Unknown,Rough,Yes,NaN,3,2,1,1
1634,shanghai,妙栏路392弄,121.69737561705813,31.191923193652435,浦东,107103507512,4480000.0,51037,Middle,87.78,Flat,Plate,Mixed,Simplicity,No,1997,3,1,1,1
1635,shanghai,新德佳苑,121.67453107912554,31.195948210577438,浦东,107103736478,5030000.0,50558,High,99.49,Flat,Plate,Steel/Concrete,Simplicity,No,2008,3,2,1,1
1636,shanghai,金地城三期御领,121.77456575190283,31.06392756974354,浦东,107102229918,2850000.0,25447,Low,112,Flat,Plate,Steel/Concrete,Simplicity,Yes,NaN,2,2,1,1
1637,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104185492,3260000.0,39525,Low,82.48,Flat,Plate,Brick/Concrete,Simplicity,No,2009,2,2,1,1
1638,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104119115,2900000.0,38791,Middle,74.76,Flat,Plate,Brick/Concrete,Simplicity,No,2009,1,2,1,1
1639,shanghai,山鑫阳光城,121.35353481022591,30.733710862453492,金山,107103949092,2800000.0,24380,Low,114.85,Flat,Plate,Steel/Concrete,Simplicity,No,NaN,3,2,1,2
1640,shanghai,南田公寓,121.7547359272617,31.0541353997107,浦东,107103352178,2800000.0,22084,High,126.79,Flat,Plate,Brick/Concrete,Simplicity,No,1996,3,2,1,2
1641,shanghai,临港家园,121.92370521741645,30.886386165866266,浦东,107104119555,3700000.0,30647,High,120.73,Flat,Plate,Steel/Concrete,Simplicity,No,2007,3,2,1,2
1642,shanghai,新汇绿苑,121.52928666630318,31.029655898545077,闵行,107104096705,4100000.0,37481,Low,109.39,Flat,Plate,Steel/Concrete,Simplicity,No,2008,3,2,1,2
1643,shanghai,丽水雅苑,121.48053886017651,31.235929042252014,浦东,107103999546,2550000.0,36481,Middle,69.9,Flat,Tower,Steel/Concrete,Rough,Unknown,NaN,2,1,1,1
1644,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104109029,3250000.0,36890,Low,88.1,Flat,Plate,Brick/Concrete,Simplicity,No,2009,2,2,1,1
1645,shanghai,辰凯紫薇苑,121.34587675575335,30.73945050137912,金山,107104131389,2030000.0,21448,High,94.65,Flat,Plate,Steel/Concrete,Simplicity,No,2005,2,2,1,1
1646,shanghai,沙田公寓,121.67845200301548,31.20133885214013,浦东,107104127980,3800000.0,41999,High,90.48,Flat,Plate,Mixed,Simplicity,No,1995,3,1,0,1
1647,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104145965,4200000.0,37999,High,110.53,Flat,Plate,Steel/Concrete,Simplicity,Yes,2009,2,2,1,1
1648,shanghai,绿地临港家园（海洋小区）,121.91903438808677,30.88865021037896,浦东,107103965938,3000000.0,30672,Low,97.81,Flat,Plate,Steel/Concrete,Hardcover,No,2007,2,2,1,1
1649,shanghai,中粮海景壹号,121.51014736910759,31.237119556511168,浦东,107000217785,65000000.0,191003,Low,340.31,Flat,Plate,Steel/Concrete,Hardcover,Yes,NaN,4,3,1,4
1650,shanghai,绿城玉兰花园(一期),121.66238661744448,31.224784961435653,浦东,107104321456,20000000.0,102580,Low,194.97,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,3,2,1,2
1651,shanghai,天和尚上海,121.56117902716282,30.981615851603355,奉贤,107104280458,2350000.0,26790,Low,87.72,Flat,Plate,Steel/Concrete,Rough,Unknown,NaN,3,2,1,1
1652,shanghai,新德路558弄,121.69840094296723,31.203004624055815,浦东,107104301623,3300000.0,39760,High,83,Flat,Plate,Brick/Concrete,Hardcover,No,1994,3,1,1,1
1653,shanghai,绿地金山名邸,121.3249410271989,30.755556335293782,金山,107104335186,1790000.0,20018,Middle,89.42,Flat,Plate,Steel/Concrete,Simplicity,Yes,2011,3,2,1,1
1654,shanghai,妙栏小区,121.69730698651718,31.192722882209488,浦东,107104332141,3910000.0,52917,High,73.89,Flat,Plate,Mixed,Simplicity,No,1993,2,2,1,1
1655,shanghai,宜浩佳园,121.91757724671902,30.9075508036621,浦东,107104312403,3120000.0,37750,Middle,82.65,Flat,Plate,Brick/Concrete,Hardcover,No,2009,2,2,1,1
1656,shanghai,绿地东岸涟城,121.9233493087734,30.890324694600853,浦东,107104295705,2800000.0,35733,High,78.36,Flat,Plate,Steel/Concrete,Simplicity,No,2009,2,2,1,1
1657,shanghai,赞成红树林,121.34121679592033,30.757005224170815,金山,107103988413,4600000.0,29682,Middle,154.98,Flat,Plate,Steel/Concrete,Hardcover,Unknown,2010,3,3,1,2
1658,shanghai,东南华庭,121.52354981782482,31.211608684323785,浦东,107104103512,22000000.0,96323,High,228.4,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,5,2,1,2
1659,shanghai,飞虹南村,121.32223245642523,30.73199590333826,金山,107102480284,1450000.0,10904,Middle,132.99,Flat,Plate,Brick/Concrete,Simplicity,No,1998,4,2,1,2
1660,shanghai,绿地金卫新家园（西区）,121.31691305051733,30.749996276847302,金山,107102467754,1460000.0,15733,Middle,92.8,Flat,Plate,Steel/Concrete,Rough,No,2007,2,2,1,1
1661,shanghai,海上明珠园,121.36407633555496,30.728995058153448,金山,107103933401,1840000.0,19369,High,95,Split-Level,Plate,Steel/Concrete,Hardcover,No,2007,2,2,1,2
1662,shanghai,飞虹南村,121.32223245642523,30.73199590333826,金山,107102696981,1550000.0,10865,High,142.67,Flat,Plate,Brick/Concrete,Simplicity,No,1997,3,2,1,2
1663,shanghai,金康花苑,121.31980200103742,30.744727880130277,金山,107104110138,1700000.0,13413,High,126.75,Flat,Plate,Steel/Concrete,Hardcover,No,2006,3,2,1,2
1664,shanghai,飞虹南村,121.32223245642523,30.73199590333826,金山,107103738839,1470000.0,12045,High,122.05,Flat,Plate,Brick/Concrete,Hardcover,No,2003,3,2,1,2
1665,shanghai,飞虹南村,121.32223245642523,30.73199590333826,金山,107102459837,1250000.0,10110,High,123.64,Flat,Plate,Brick/Concrete,Simplicity,No,1997,3,2,1,2
1666,shanghai,山鑫公寓,121.34610276941966,30.7335635722747,金山,107102669161,1830000.0,16053,High,114,Flat,Plate,Brick/Concrete,Simplicity,No,1996,3,2,1,2
1667,shanghai,西部名都花园,121.46438849490427,30.91791901447976,普陀,107102933734,10700000.0,50525,High,211.78,Duplex,Plate,Brick/Concrete,Hardcover,No,1998,6,2,1,3
1668,shanghai,辰凯紫藤苑,121.34817309412851,30.72798903837452,金山,107103625556,2660000.0,19509,Middle,136.35,Flat,Other,Unknown,Simplicity,Unknown,NaN,3,2,1,2
1669,shanghai,新川苑,121.70030085912083,31.19880724218234,浦东,107103405255,5350000.0,35487,High,150.76,Flat,Plate,Steel/Concrete,Simplicity,No,2000,4,2,1,2
1670,shanghai,城丰路15弄,121.69708187115637,31.197356076198027,浦东,107103644680,3540000.0,33331,Middle,106.21,Flat,Plate,Brick/Concrete,Rough,No,1996,3,2,1,1
1671,shanghai,海趣馨苑,121.34028534293704,30.753465939702146,金山,107103412115,2480000.0,18951,High,130.87,Flat,Other,Steel/Concrete,Hardcover,Unknown,NaN,3,2,1,2
1672,shanghai,辰凯花苑,121.34733174118786,30.732110291814557,金山,107102680241,2530000.0,16980,High,149,Duplex,Plate,Brick/Concrete,Simplicity,No,1998,4,2,2,2
1673,shanghai,龙泽园,121.34893297075939,30.751742878656113,金山,107103715432,3490000.0,25117,High,138.95,Flat,Plate,Steel/Concrete,Hardcover,Unknown,2007,3,2,1,2
