,City,HouseName,Lng,Lat,tradeTime,DOM,followers,totalPrice,price,square,bedRoom,livingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,subway,district
1513,Shanghai,万科公园大道,121.48053886017651,31.235929042252014,2021,43,53,7900000.0,62476.0,126.45,4.0,2,1,2,Middle,Plate       ,2018 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1514,Shanghai,孙桥花苑,121.63611100161653,31.184734880338716,2021,14,35,3360000.0,51844.0,64.81,2.0,1,1,1,Middle,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,Yes           ,Unknown,Unknown
1515,Shanghai,新川小区,121.7098488121404,31.200044842790962,2021,60,49,2560000.0,42154.0,60.73,2.0,1,0,1,High,Plate       ,1993 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1516,Shanghai,合生高尔夫公寓,121.52469237260296,31.272562272098863,2021,88,233,9200000.0,98144.0,93.74,2.0,2,1,1,Low,Plate       ,2010 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1517,Shanghai,华润佘山九里,121.18209697652976,31.101468690584877,2021,15,9,5200000.0,49553.0,104.94,3.0,2,1,1,Middle,Plate       ,NaN ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1518,Shanghai,敦化路3弄,121.48053886017651,31.235929042252014,2021,33,32,1650000.0,57074.0,28.91,1.0,1,1,1,Middle,Plate       ,1967 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1519,Shanghai,辽源一村,121.51584343451582,31.27631469448572,2021,18,1,4000000.0,81884.0,48.85,2.0,1,0,1,Low,Plate       ,1983 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1520,Shanghai,嘉里不夜城,121.46318575365696,31.251380774702962,2021,9,0,4150000.0,31632.0,131.2,3.0,1,1,2,High,Other       ,NaN ,Simplicity     ,Unknown  ,Unknown           ,Unknown,Unknown
1521,Shanghai,海滨七村,121.50363797789063,31.391886895775293,2021,17,21,1810000.0,45307.0,39.95,1.0,1,1,1,Low,Plate       ,1987 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1522,Shanghai,书香苑,121.43454382145462,31.144553711293568,2021,16,34,6940000.0,75337.0,92.12,3.0,2,0,1,Middle,Plate       ,1999 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1523,Shanghai,森林公馆乐莫苑,121.25878388062776,31.015368708502823,2021,118,118,2020000.0,39231.0,51.49,2.0,1,1,1,Middle,Plate       ,2006 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1524,Shanghai,金杨路750弄,121.58977218137598,31.258610198044636,2021,46,7,3620000.0,59569.0,60.77,2.0,1,1,1,High,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1525,Shanghai,松乐南苑,121.2270106280989,31.020910475597585,2021,12,0,2650000.0,32717.0,81.0,3.0,1,1,1,Middle,Plate       ,NaN ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1526,Shanghai,何家宅小区,121.48317017667634,31.279232300868173,2021,199,71,4100000.0,74900.0,54.74,2.0,0,1,1,High,Plate       ,1990 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1527,Shanghai,中信泰富又一城,121.25965595561685,31.33604185882427,2021,18,0,5210000.0,53480.0,97.42,2.0,2,1,1,Middle,Plate & Tower       ,2014 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1528,Shanghai,龙邸大厦,121.49549402996773,31.266655095833922,2021,38,7,6900000.0,54516.0,126.57,3.0,2,1,1,High,Tower       ,1996 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1529,Shanghai,北中路280弄,121.56393853185894,31.18991772544677,2021,26,4,3280000.0,67546.0,48.56,1.0,1,1,1,Middle,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1530,Shanghai,月浦六村,121.42834299818036,31.424595878882815,2021,82,37,1410000.0,35688.0,39.51,1.0,1,1,1,Low,Plate       ,1985 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1531,Shanghai,梅州新村,121.34872366557556,30.725069091858156,2021,189,17,1010000.0,16160.0,62.5,2.0,1,1,1,Middle,Plate       ,1990 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1532,Shanghai,真北一街坊,121.40489803284488,31.264607397440525,2021,100,56,2420000.0,56691.0,42.6,1.0,1,1,1,High,Plate       ,1988 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1533,Shanghai,九城湖滨国际,121.32536152400813,31.15572896854691,2021,64,27,5200000.0,60416.0,86.07,2.0,2,1,1,Low,Plate       ,2009 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1534,Shanghai,海滨七村,121.50363797789063,31.391886895775293,2021,37,13,1660000.0,41449.0,40.05,1.0,1,1,1,High,Plate       ,1986 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1535,Shanghai,翠苑(东区),121.04896540503451,31.127545631483237,2021,149,36,2700000.0,29193.0,92.49,2.0,1,1,1,Middle,Plate       ,2010 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1536,Shanghai,悦湖郡,121.05442970762114,31.126683562169575,2021,21,5,3230000.0,34450.0,93.76,2.0,2,1,1,Middle,Plate       ,2012 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
1537,Shanghai,新民旺苑(一期),121.4537352203698,30.928636679184855,2021,18,0,2200000.0,21203.0,103.76,2.0,2,1,2,Low,Plate       ,2009 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
1538,Shanghai,瑞金尊邸,121.47569995788591,31.20246988453827,2021,37,297,8300000.0,105437.0,78.72,2.0,1,1,1,High,Plate       ,2006 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1539,Shanghai,绿地香颂(奉贤)(别墅),121.54010028837119,31.13698861720319,2021,29,0,3300000.0,14519.0,227.29,3.0,2,1,3,Low,Plate       ,2013 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
1540,Shanghai,临沂六村,121.52082004704108,31.197750299491947,2021,50,7,2420000.0,59991.0,40.24,1.0,1,1,1,High,Plate       ,1991 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1541,Shanghai,水岸秀苑,121.3152038446235,31.24614745786829,2021,4,19,5050000.0,48414.0,104.31,3.0,2,1,1,Middle,Plate       ,2006 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1542,Shanghai,翠春小区,121.37283499393833,31.212312463484466,2021,46,67,2500000.0,56523.0,44.23,1.0,1,1,1,Middle,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1543,Shanghai,延长小区(普陀),121.4473087427514,31.273275777903024,2021,47,14,1940000.0,56445.0,34.37,1.0,1,1,1,High,Plate       ,1985 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1544,Shanghai,印象春城,121.59630259294185,31.12206820760573,2021,77,38,5560000.0,60252.0,92.28,2.0,2,1,1,Low,Plate & Tower       ,2011 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1545,Shanghai,石泉一村,121.43379849737299,31.258454540770718,2021,9,49,2900000.0,56072.0,51.72,2.0,1,1,1,Middle,Plate       ,1990 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1546,Shanghai,君誉江畔,121.52485298962813,31.217492933750705,2021,16,1,2800000.0,49462.0,56.61,1.0,1,1,1,High,Tower       ,2013 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1547,Shanghai,东旭雅苑,121.58595078973653,31.302746434955086,2021,7,0,3160000.0,58519.0,54.0,1.0,1,1,1,Low,Plate       ,NaN ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1548,Shanghai,东园一村,121.5197235753356,31.23752233486166,2021,83,16,5420000.0,141036.0,38.43,1.0,1,1,1,Low,Plate & Tower       ,1987 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1549,Shanghai,华严路58弄,121.48019930069374,31.307778738052495,2021,121,112,4460000.0,58202.0,76.63,2.0,1,1,1,Middle,Plate       ,1998 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1550,Shanghai,长宁支路306弄,121.43044682968471,31.230510208551323,2021,46,25,4480000.0,89780.0,49.9,2.0,1,0,1,High,Plate       ,1987 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1551,Shanghai,河滨小区,121.70907362090071,31.198630094878556,2021,18,5,2000000.0,41434.0,48.27,2.0,1,1,1,Middle,Plate       ,1981 ,Rough     ,Mixed  ,No           ,Unknown,Unknown
1552,Shanghai,慈竹路69弄,121.22621204148037,31.375114920890134,2021,21,13,2160000.0,30257.0,71.39,2.0,1,1,1,High,Plate       ,NaN ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1553,Shanghai,南苑一村,121.25632243369986,31.378486251930312,2021,8,6,1520000.0,25470.0,59.68,2.0,1,1,1,High,Plate       ,1994 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1554,Shanghai,海上湾闻涧,121.02868903272439,31.125769860527118,2021,73,25,3640000.0,29584.0,123.04,3.0,2,1,2,Middle,Plate       ,NaN ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1555,Shanghai,长白二村,121.55002800154526,31.30070886160523,2021,52,36,1700000.0,59944.0,28.36,1.0,0,1,1,Low,Plate       ,1958 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1556,Shanghai,德州七村,121.49221799960338,31.172170612942217,2021,7,4,3030000.0,59787.0,50.68,2.0,1,1,1,Low,Plate       ,1992 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1557,Shanghai,万荣小区,121.43932109998724,31.235280169707643,2021,44,37,2100000.0,47630.0,44.09,1.0,1,1,1,Middle,Plate       ,1994 ,Rough     ,Brick/Concrete  ,No           ,Unknown,Unknown
1558,Shanghai,慈竹路175弄,121.2255390309923,31.37638088963598,2021,30,10,2180000.0,30537.0,71.39,2.0,1,1,1,High,Plate       ,NaN ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1559,Shanghai,鹤沙航城航武嘉园,121.60029798635858,31.081909852678958,2021,7,7,2770000.0,38271.0,72.38,2.0,1,1,1,High,Plate       ,2013 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
1560,Shanghai,嘉杰国际广场(公寓),121.45439897831112,31.23733923997368,2021,19,5,16800000.0,117755.0,142.67,3.0,2,1,2,Middle,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1561,Shanghai,岚皋馨苑,121.42222014782433,31.26029686728006,2021,28,35,6040000.0,76474.0,78.95,2.0,1,1,1,High,Plate       ,1999 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
1562,Shanghai,金杨新村三街坊,121.58441711273935,31.256669827095642,2021,7,4,4060000.0,69013.0,58.83,2.0,1,0,1,High,Plate       ,1995 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1563,Shanghai,惠东路300弄,121.77742784308816,31.048886200601984,2021,42,131,1850000.0,22717.0,81.35,2.0,1,1,1,Middle,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1564,Shanghai,欣兰苑,121.70869507495883,31.02987691876998,2021,30,6,1920000.0,24910.0,77.08,2.0,1,1,1,Middle,Plate       ,2007 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
1565,Shanghai,沿海丽水馨庭(公寓),121.3349825556811,31.08269733464379,2021,11,5,3510000.0,40715.0,86.21,3.0,1,1,1,High,Plate       ,2010 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1566,Shanghai,国和苑,121.53965257290501,31.32406342484384,2021,8,28,3880000.0,69336.0,55.96,2.0,1,1,1,Middle,Plate       ,1997 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1567,Shanghai,玉兰清苑,121.30449765989448,31.203157053216195,2021,32,46,4800000.0,59487.0,80.69,3.0,1,1,1,Middle,Plate & Tower       ,2015 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1568,Shanghai,雅苑,121.48053886017651,31.235929042252014,2021,16,25,3030000.0,34969.0,86.65,2.0,1,1,1,Middle,Plate       ,NaN ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
1569,Shanghai,隆德小区,121.42855302200857,31.23540190119534,2021,7,3,3880000.0,71840.0,53.94,2.0,1,1,1,Middle,Plate       ,1989 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1570,Shanghai,金丰小区北区（121弄）,121.28973043371681,31.2122157640394,2021,5,0,3240000.0,50905.0,63.55,2.0,1,1,1,High,Plate       ,1994 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1571,Shanghai,真如西村,121.40580693835987,31.252311620846957,2021,66,70,2140000.0,58743.0,36.43,1.0,1,1,1,High,Plate       ,1983 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1572,Shanghai,新湖明珠城（一二期）,121.43566068469518,31.245778291358864,2021,48,39,9100000.0,119627.0,76.07,2.0,1,1,1,High,Plate       ,2007 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1573,Shanghai,亚龙国际大厦,121.48680705636404,31.23299665216675,2021,1477,69,1380000.0,28044.0,49.21,1.0,1,1,1,Middle,Tower       ,NaN ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1574,Shanghai,工农三村,121.54152131785743,31.329314122046643,2021,32,13,3970000.0,70503.0,56.31,2.0,1,1,1,High,Plate       ,1991 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1575,Shanghai,五环大楼,121.43751856015092,31.220048589614837,2021,23,65,7090000.0,59276.0,119.61,3.0,1,1,1,Low,Plate       ,1993 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1576,Shanghai,锦苑小区(长宁),121.43045437545099,31.226847968225428,2021,31,9,3090000.0,74458.0,41.5,1.0,1,1,1,Middle,Plate       ,1990 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1577,Shanghai,控江二村107弄小区,121.53415988386426,31.289808650639742,2021,227,62,1890000.0,51909.0,36.41,1.0,0,1,1,Low,Plate       ,1996 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1578,Shanghai,金鼎香樟苑(西区),121.36665375372418,31.2662339230666,2021,58,60,5450000.0,63028.0,86.47,2.0,2,1,1,Low,Plate       ,2012 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1579,Shanghai,上海捷克住宅小区(公寓),121.28396221627528,31.16655180125927,2021,63,164,5560000.0,43440.0,127.88,3.0,2,1,2,Middle,Plate       ,2005 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1580,Shanghai,新民旺苑(一期),121.4537352203698,30.928636679184855,2021,925,12,3220000.0,14976.0,214.68,5.0,3,1,3,High,Plate       ,2009 ,Rough     ,Steel/Concrete  ,No           ,Unknown,Unknown
1581,Shanghai,绿地临港家园（海洋小区）,121.91903438808677,30.88865021037896,2021,8,6,3600000.0,29432.0,122.32,3.0,2,1,2,High,Plate       ,2007 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
1582,Shanghai,文苑小区(虹口),121.47235898003319,31.30354216796781,2021,6,10,2120000.0,63512.0,33.38,1.0,0,1,1,Low,Plate       ,1995 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1583,Shanghai,上钢八九村,121.49158945523806,31.179304123890343,2021,31,54,3640000.0,67327.0,54.02,2.0,1,1,1,High,Plate       ,1985 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1584,Shanghai,大上海国际花园八区,121.38483958945149,31.1699394738604,2021,5,0,9600000.0,73468.0,130.67,4.0,1,1,2,Middle,Plate       ,1994 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1585,Shanghai,丽都华庭,121.81401834176499,30.90826150591845,2021,104,33,2810000.0,31670.0,88.73,2.0,2,1,2,Low,Plate       ,2014 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1586,Shanghai,六荷苑小区,121.5955367874946,31.274697372008912,2021,79,36,3030000.0,58642.0,51.67,1.0,1,1,1,High,Plate       ,1996 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1587,Shanghai,玉兰清苑,121.30449765989448,31.203157053216195,2021,51,100,4060000.0,57105.0,71.01,2.0,1,1,1,Low,Plate & Tower       ,2012 ,Simplicity     ,Steel/Concrete  ,Unknown           ,Unknown,Unknown
1588,Shanghai,田林十一村,121.43199613719779,31.178479218266236,2021,27,10,5440000.0,95961.0,56.69,2.0,1,1,1,Middle,Plate       ,1988 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1589,Shanghai,同润菲诗艾伦,121.25707000354528,31.111462311862148,2021,71,38,3950000.0,44384.0,88.93,3.0,2,1,1,Middle,Plate       ,2012 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1590,Shanghai,申汉小区,121.39799976517266,31.237807319952335,2021,59,25,5290000.0,53236.0,99.37,2.0,1,1,1,Low,Plate       ,NaN ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
1591,Shanghai,骏丰嘉峰汇,121.3249536933066,31.296162016123823,2021,12,1,1500000.0,24178.0,62.04,2.0,1,1,1,High,Plate       ,NaN ,Other     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1592,Shanghai,银都一村,121.44859296030847,31.323832917333515,2021,6,0,1900000.0,55433.0,34.24,1.0,1,0,1,Low,Plate       ,1995 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1593,Shanghai,延吉东路82弄,121.5468752186969,31.299427439288777,2021,8,0,2120000.0,67238.0,31.53,1.0,0,1,1,Low,Plate       ,1982 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1594,Shanghai,巴黎时韵,121.4642335372038,31.211911738532965,2021,81,30,3200000.0,71717.0,44.62,1.0,1,1,1,High,Tower       ,2003 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1595,Shanghai,路劲上海派,121.20353925956128,31.29942990773298,2021,5,0,2910000.0,36836.0,79.0,2.0,2,1,1,Middle,Plate       ,2015 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1596,Shanghai,上海康城,121.3610824629513,31.109872286600872,2021,44,34,6400000.0,45826.0,139.66,3.0,2,1,2,Low,Plate       ,2005 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1597,Shanghai,新凯二期,121.24540802175363,31.1128965656244,2021,41,82,2250000.0,42192.0,53.21,1.0,1,1,1,High,Plate       ,2009 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1598,Shanghai,鸿宝一村(南区),121.43577971017525,30.99710534656243,2021,73,101,1920000.0,28674.0,66.96,2.0,1,1,1,High,Plate       ,1996 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1599,Shanghai,心圆西苑,121.69644721831357,31.178384446340676,2021,3,2,3500000.0,59022.0,59.3,1.0,1,1,1,Middle,Plate       ,2012 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1600,Shanghai,杨宅小区,121.42759041087648,31.212741995729303,2021,61,35,3280000.0,71413.0,45.86,1.0,1,1,1,High,Plate       ,1986 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1601,Shanghai,上南十一村,121.50549118215773,31.17434871088032,2021,56,65,3750000.0,66419.0,56.46,2.0,1,1,1,Low,Plate       ,1993 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1602,Shanghai,金丰小区北区（121弄）,121.28973043371681,31.2122157640394,2021,39,28,3840000.0,50481.0,75.97,3.0,1,1,1,High,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1603,Shanghai,桃浦五村山茶苑,121.12172967846209,30.979585539415073,2021,75,46,3450000.0,50902.0,67.7,2.0,1,1,1,High,Plate       ,1997 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1604,Shanghai,淞南老五村,121.49163742475228,31.34488479304042,2021,17,13,3330000.0,52441.0,63.5,2.0,1,1,1,Low,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1605,Shanghai,金塔新村,121.33840213526592,31.835599975365863,2021,43,82,2430000.0,44091.0,55.0,2.0,1,1,1,Middle,Plate       ,1993 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1606,Shanghai,中冶翔腾,121.32871921034332,31.301813314420098,2021,8,34,4850000.0,59524.0,81.48,2.0,2,1,1,Low,Plate       ,2012 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1607,Shanghai,城中花园,109.39854587005274,24.31201092131417,2021,54,22,5100000.0,53004.0,96.22,2.0,1,1,1,Low,Plate       ,2005 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1608,Shanghai,共和三村,121.46405612186558,31.328497479453986,2021,66,7,2480000.0,47221.0,52.52,1.0,1,1,1,High,Plate       ,1994 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1609,Shanghai,凤凰景苑,121.42184672222385,31.025531072550848,2021,62,70,5920000.0,66042.0,89.64,2.0,2,1,1,Middle,Plate       ,2015 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1610,Shanghai,临潮一村,121.35348225935358,30.7230803199678,2021,9,5,910000.0,15388.0,59.14,2.0,1,1,1,Middle,Plate       ,1990 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1611,Shanghai,三林世博家园(东书房路390弄),121.54021230706829,31.169162610351716,2021,11,8,5290000.0,69196.0,76.45,2.0,1,1,1,Middle,Plate       ,2006 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1612,Shanghai,延吉东路131弄,121.55148738867678,31.300192808141528,2021,23,16,2480000.0,64990.0,38.16,1.0,1,1,1,Middle,Plate       ,1991 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1613,Shanghai,右岸嘉园,121.25383502574273,31.370256986521305,2021,18,16,3330000.0,37458.0,88.9,2.0,2,1,1,High,Plate       ,2009 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1614,Shanghai,月浦五村,121.43197475752663,31.42417033531704,2021,23,9,1600000.0,32936.0,48.58,2.0,1,1,1,Low,Plate       ,1985 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1615,Shanghai,学林苑,121.39095148048027,31.319601626702468,2021,11,1,6410000.0,54881.0,116.8,3.0,2,1,1,Middle,Plate       ,2004 ,Simplicity     ,Steel/Concrete  ,No           ,Unknown,Unknown
1616,Shanghai,逸仙路1321弄,121.49556158254208,31.32158626828503,2021,10,22,2150000.0,48942.0,43.93,1.0,1,1,1,High,Plate       ,1993 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1617,Shanghai,新凯城银杏苑,121.24511391652966,31.119611281225588,2021,34,19,2080000.0,39439.0,52.74,1.0,1,1,1,Middle,Plate       ,2012 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1618,Shanghai,白雪公主,121.36286793498293,31.143968260219147,2021,5,8,8580000.0,87605.0,97.94,2.0,1,1,1,Middle,Plate       ,2004 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1619,Shanghai,凌云新村,121.33840213526592,31.835599975365863,2021,59,19,3150000.0,64775.0,48.63,1.0,1,1,1,Low,Plate       ,1994 ,Rough     ,Brick/Concrete  ,No           ,Unknown,Unknown
1620,Shanghai,德川新苑,121.67603277644658,31.200561476627126,2021,3,0,2880000.0,50035.0,57.56,1.0,1,1,1,Low,Plate       ,NaN ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1621,Shanghai,中信泰富又一城,121.25965595561685,31.33604185882427,2021,35,66,4720000.0,51011.0,92.53,2.0,2,1,1,High,Plate & Tower       ,2011 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1622,Shanghai,嘉和阳光城,121.32219490725491,31.13930121072332,2021,20,0,5860000.0,53201.0,110.15,3.0,2,1,2,Low,Plate       ,2006 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1623,Shanghai,菊泉新城(陆翔路698弄),121.37336652130858,31.359807552501792,2021,15,21,3260000.0,42565.0,76.59,2.0,1,1,1,Middle,Plate       ,2005 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
1624,Shanghai,康宁坊,121.43404050087739,31.163558991413492,2021,48,30,5200000.0,91261.0,56.98,2.0,1,0,1,Low,Plate       ,1991 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1625,Shanghai,金丰苑三居,121.34159911474539,31.398229450199306,2021,14,0,2230000.0,33575.0,66.36,2.0,1,1,1,Middle,Plate       ,2014 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1626,Shanghai,新弘国际城(公寓),121.33248346975233,31.078469287183108,2021,78,7,2730000.0,45599.0,59.87,1.0,1,1,1,Low,Plate       ,2011 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1627,Shanghai,澳门大厦,121.44221579966259,31.25048202589152,2021,65,0,8100000.0,61984.0,130.68,3.0,1,1,1,High,Plate       ,1998 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1628,Shanghai,新凯二期,121.24540802175363,31.1128965656244,2021,13,48,2000000.0,42818.0,46.71,1.0,1,1,1,High,Plate       ,2009 ,Hardcover     ,Steel/Concrete  ,No           ,Unknown,Unknown
1629,Shanghai,安居金祁新城,121.39161847232143,31.298582456144736,2021,368,36,4120000.0,57175.0,72.06,2.0,1,1,1,Middle,Tower       ,2011 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1630,Shanghai,天极盛宅花园,121.42211639353793,31.3587870437111,2021,35,27,2210000.0,39451.0,56.02,2.0,1,1,1,Low,Plate       ,1995 ,Simplicity     ,Brick/Concrete  ,No           ,Unknown,Unknown
1631,Shanghai,中星海上名豪苑(三期),121.33632525292686,31.272041201855934,2021,6,6,6550000.0,51763.0,126.54,3.0,2,1,2,Low,Plate       ,2012 ,Rough     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1632,Shanghai,曹杨五村(杏梅园),121.41389474218842,31.240480595296003,2021,10,14,3180000.0,71979.0,44.18,1.0,1,1,1,Low,Plate       ,1988 ,Hardcover     ,Brick/Concrete  ,No           ,Unknown,Unknown
1633,Shanghai,凌高小区,121.55601323149715,31.25306680262166,2021,109,75,6380000.0,69545.0,91.74,2.0,2,1,1,High,Tower       ,1995 ,Simplicity     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
1634,Shanghai,金地都会艺境(松江),121.35342701356471,31.082503886076513,2021,187,28,5550000.0,49356.0,112.45,3.0,2,1,2,Middle,Plate       ,2018 ,Hardcover     ,Steel/Concrete  ,Yes           ,Unknown,Unknown
