,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
1364,guangzhou,晓港中马路,113.29027707540845,23.098132292652497,海珠,108402538248,1285000.0,30444,Middle,42.21,Flat,Tower,Mixed,Simplicity,No,NaN,2,1,1,1
1365,guangzhou,周门小区周门街,113.24494256074303,23.134136591980752,荔湾,108402562225,2980000.0,38191,High,78.03,Flat,Bungalow,Steel/Concrete,Simplicity,Yes,1998,3,2,1,1
1366,guangzhou,雅居乐锦城花漾集,113.19735042467066,23.423282587090668,花都,108402534162,1015000.0,15333,High,66.2,Flat,Tower,Steel/Concrete,Rough,Yes,2008,2,1,1,1
1367,guangzhou,金碧世纪花园,113.4358903324251,23.12051782286747,黄埔,108402528803,4380000.0,59877,High,73.15,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,2,2,1,1
1368,guangzhou,西华路,113.2777411321903,23.05393583898991,越秀,108402525245,1150000.0,48729,Low,23.6,Flat,Plate,Steel/Concrete,Hardcover,No,NaN,2,1,1,1
1369,guangzhou,保利花园(海珠),113.28024902151222,23.077438037285663,海珠,108402524080,4360000.0,54263,High,80.35,Flat,Plate,Steel/Concrete,Hardcover,Yes,2000,2,1,1,1
1370,guangzhou,和安大厦,113.29177850323734,23.072958284848042,海珠,108402546234,3350000.0,52060,Middle,64.35,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,2,2,1,1
1371,guangzhou,金碧花园第三金碧,113.29496461321907,23.071572893243196,海珠,108402557719,4500000.0,56977,Middle,78.98,Flat,Tower,Steel/Concrete,Hardcover,Yes,2005,2,1,1,1
1372,guangzhou,明珠花园(海珠区),113.29084058245468,23.107258642323146,海珠,108402520910,4050000.0,39520,High,102.48,Flat,Tower,Steel/Concrete,Simplicity,Yes,1996,2,2,1,1
1373,guangzhou,江南雅居,113.28298121771992,23.09164166535394,海珠,108402572339,3200000.0,43957,High,72.8,Flat,Tower,Steel/Concrete,Hardcover,Yes,1995,2,1,1,1
1374,guangzhou,金联市场,113.229806292566,23.385890862560093,花都,108402570759,275000.0,9804,Middle,28.05,Flat,Tower,Steel/Concrete,Simplicity,No,1996,1,1,1,1
1375,guangzhou,瑞宝花园,113.3014308857694,23.073852335630363,海珠,108402529551,2930000.0,37435,High,78.27,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,2,1,1,1
1376,guangzhou,雅致花园,113.28058004709254,23.08034524478601,海珠,108402541363,3280000.0,42532,High,77.12,Flat,Tower,Steel/Concrete,Hardcover,Yes,2005,2,2,1,1
1377,guangzhou,十八甫北路,113.2526389728583,23.11877886954796,荔湾,108402566750,1380000.0,33134,Middle,41.65,Flat,Tower,Steel/Concrete,Hardcover,No,1991,2,1,1,1
1378,guangzhou,海天花苑,113.3204517862925,23.107326119461884,海珠,108402540993,3380000.0,42340,Middle,79.83,Flat,Tower,Steel/Concrete,Simplicity,Yes,2004,2,2,1,1
1379,guangzhou,花都美景花园,113.2300662621805,23.391042863527115,花都,108402559937,848000.0,12380,Middle,68.5,Flat,Other,Steel/Concrete,Hardcover,Unknown,1996,2,1,1,1
1380,guangzhou,珠江新岸公寓,113.32144396472793,23.10935598528436,海珠,108402572202,2350000.0,53301,Low,44.09,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,1,0,1,1
1381,guangzhou,西华路,113.2777411321903,23.05393583898991,越秀,108402557620,750000.0,33334,Middle,22.5,Flat,Tower,Steel/Concrete,Other,No,NaN,1,0,1,1
1382,guangzhou,金碧花园第一金碧,113.29350998710724,23.07561697939704,海珠,108402535217,3800000.0,48199,High,78.84,Flat,Tower,Steel/Concrete,Simplicity,Yes,2000,2,1,1,1
1383,guangzhou,顺德碧桂园东苑,113.29298950889495,22.959408049619483,番禺,108402559449,1010000.0,16109,Low,62.7,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,2,1,1,1
1384,guangzhou,洪德路,113.25877691474487,23.107301604988116,海珠,108402618406,1880000.0,33704,Middle,55.78,Flat,Tower,Steel/Concrete,Hardcover,Unknown,1995,3,2,1,1
1385,guangzhou,金碧花园第三金碧,113.29496461321907,23.071572893243196,海珠,108402565596,3800000.0,57350,High,66.26,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2005,2,2,1,1
1386,guangzhou,江南商住城,113.37468419669241,22.93907349496845,番禺,108402545621,1550000.0,19448,Middle,79.7,Flat,Tower,Steel/Concrete,Simplicity,No,2000,2,1,1,1
1387,guangzhou,新光城市广场,113.25445858049872,23.13057610048109,荔湾,108402525609,1980000.0,53084,Middle,37.3,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,2,1,1,1
1388,guangzhou,新塘新世界花园嘉华苑,113.58300780201772,23.113700892384827,增城,108402498044,1500000.0,19133,Middle,78.4,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,2,2,1,1
1389,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402240092,1950000.0,16776,Low,116.24,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
1390,guangzhou,汇美怡苑,113.62211131034579,23.135554148465378,增城,108401484093,2900000.0,12889,Low,225,Duplex,Other,Steel/Concrete,Hardcover,Unknown,NaN,6,3,1,3
1391,guangzhou,新塘新世界花园嘉华苑,113.58300780201772,23.113700892384827,增城,108401571679,1380000.0,18825,High,73.31,Flat,Tower,Steel/Concrete,Hardcover,No,2002,2,2,1,1
1392,guangzhou,碧桂园凤凰城凤馨苑,113.60472478686702,23.14563155608917,增城,108400147571,1950000.0,20079,High,97.12,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,2
1393,guangzhou,滨海花园(增城),113.83426430222832,23.284846048143642,增城,108401391152,1080000.0,11613,Low,93,Flat,Tower,Steel/Concrete,Hardcover,Unknown,NaN,4,2,1,2
1394,guangzhou,敏捷御峰国际,113.31209565861089,23.00899646313589,番禺,108402236564,1300000.0,14670,Low,88.62,Duplex,Tower,Steel/Concrete,Hardcover,Yes,2016,3,2,1,2
1395,guangzhou,石滩第一城,113.79914666527725,23.17736873146899,增城,108402346848,1120000.0,11348,Middle,98.7,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,2
1396,guangzhou,金地荔湖城,113.61067480324094,23.22110393537185,增城,108402263483,1490000.0,13212,Middle,112.78,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
1397,guangzhou,新都盛世名门宏城汇,113.60523807863524,23.12907748167652,增城,108402060709,950000.0,25593,Low,37.12,Duplex,Tower,Steel/Concrete,Hardcover,Yes,2012,1,1,1,1
1398,guangzhou,力诚凯怡湾,113.61352144357058,23.12074283484836,增城,108402279034,1420000.0,18206,Middle,78,Flat,Plate,Steel/Concrete,Simplicity,Yes,2013,2,2,1,1
1399,guangzhou,现代城市花园,113.61124891029218,23.13301247270557,增城,108402175388,2420000.0,21498,High,112.57,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,3,2,1,2
1400,guangzhou,新塘石油大楼,113.62160017451079,23.120727213644876,增城,108402462179,997000.0,9989,Middle,99.81,Flat,Other,Unknown,Simplicity,Unknown,NaN,3,2,1,1
1401,guangzhou,东方名都,113.59901336043646,23.131483555495553,增城,108402102417,2580000.0,26873,Middle,96.01,Flat,Tower,Steel/Concrete,Hardcover,Yes,2013,3,2,1,1
1402,guangzhou,新都盛世名门宏城汇,113.60523807863524,23.12907748167652,增城,108400968842,1720000.0,22552,Middle,76.27,Flat,Tower,Steel/Concrete,Simplicity,Yes,2012,2,1,1,1
1403,guangzhou,碧桂园凤凰城凤翠苑,113.5911663024872,23.134641819424285,增城,108402447989,3950000.0,22850,Low,172.87,Duplex,Other,Steel/Concrete,Simplicity,No,2002,4,2,1,3
1404,guangzhou,惠百氏广场,113.60050562554913,23.128698690775014,增城,108402455925,1650000.0,21927,Low,75.25,Flat,Tower,Steel/Concrete,Hardcover,Yes,2013,2,1,1,1
1405,guangzhou,群星商住大厦,113.6202247789449,23.113410056371904,增城,108402373178,1020000.0,8192,High,124.52,Flat,Tower,Steel/Concrete,Hardcover,Yes,1998,3,2,1,1
1406,guangzhou,水电广场,113.60924452120842,23.126740243963734,增城,108402381814,1530000.0,20477,Low,74.72,Flat,Tower,Steel/Concrete,Hardcover,Yes,2015,2,2,1,1
1407,guangzhou,金泽华庭,113.62500879476727,23.121443294369435,增城,108401805431,1530000.0,14729,Low,103.88,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,3,2,1,1
1408,guangzhou,汇太中路农行宿舍,113.61767008790594,23.13472124655323,增城,108402073581,1170000.0,10876,Middle,107.58,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,3,2,1,2
1409,guangzhou,新都盛世名门,113.60548089061452,23.13163410502189,增城,108402194088,2800000.0,25045,Middle,111.8,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,4,2,1,2
1410,guangzhou,顺欣花园,113.62383381116061,23.152484559707073,增城,108401708639,1550000.0,17817,High,87,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,3,2,1,1
1411,guangzhou,新都盛世名门宏城汇,113.60523807863524,23.12907748167652,增城,108401468294,1048000.0,29430,Middle,35.61,Duplex,Tower,Steel/Concrete,Simplicity,Yes,2012,2,1,1,1
1412,guangzhou,群星花园,113.61250671766683,23.123364512046496,增城,108401351384,856000.0,11010,High,77.75,Flat,Plate,Steel/Concrete,Simplicity,No,NaN,2,1,1,1
1413,guangzhou,新塘新世界花园嘉乐苑,113.59373913929747,23.11873158977449,增城,108402274693,1670000.0,17766,High,94,Flat,Tower,Steel/Concrete,Hardcover,No,2005,3,2,1,1
1414,guangzhou,大壮国际广场,113.47531669175336,23.169828277853536,黄埔,108402327978,2000000.0,20722,High,96.52,Duplex,Plate,Steel/Concrete,Hardcover,Yes,2014,4,1,1,2
1415,guangzhou,新都盛世名门,113.60548089061452,23.13163410502189,增城,108402424069,1950000.0,25049,Middle,77.85,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,2,2,1,1
1416,guangzhou,金时花园,113.86348950418862,23.281010684082084,增城,108402424630,1470000.0,14736,Middle,99.76,Flat,Plate & Tower,Steel/Concrete,Hardcover,Unknown,NaN,3,2,1,2
1417,guangzhou,爱群荟景湾,113.26633579628663,23.11685592358844,越秀,108402266447,24500000.0,65894,High,371.81,Flat,Tower,Steel/Concrete,Hardcover,Yes,2014,5,2,1,5
1418,guangzhou,金色港湾,113.61830977125938,23.120637225506034,增城,108402407865,1190000.0,16780,Middle,70.92,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,3,2,1,1
1419,guangzhou,锦绣银苑,113.61044681330257,23.112967236544304,增城,108402148880,1508000.0,16289,High,92.58,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,1
1420,guangzhou,锦绣银苑,113.61044681330257,23.112967236544304,增城,108402168597,1380000.0,15129,Low,91.22,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,3,1,1,1
1421,guangzhou,合景誉山国际,113.60127547337095,23.19553357508218,增城,108401889465,1530000.0,17170,Low,89.11,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,1
1422,guangzhou,金泽豪庭,113.59613357263352,23.129913825556006,增城,108402491737,2295000.0,22710,Low,101.06,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,3,2,1,2
1423,guangzhou,新塘医院宿舍,113.62384126709634,23.115814586282568,增城,108402376238,980000.0,8783,High,111.58,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,2
1424,guangzhou,碧桂园凤凰城凤馨苑,113.60472478686702,23.14563155608917,增城,108402237716,2050000.0,20298,Low,101,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,1
1425,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402234358,2355000.0,17549,Low,134.2,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
1426,guangzhou,解放北路(增城区),113.6206639605086,23.124984588262706,增城,108402090817,1000000.0,9287,High,107.68,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,2
1427,guangzhou,富力东山新天地,113.31902096527669,23.132261143622262,天河,108402092475,4250000.0,48834,Low,87.03,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,2,1,1,1
1428,guangzhou,惠百氏广场,113.60050562554913,23.128698690775014,增城,108402513162,1590000.0,21689,Low,73.31,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,2,2,1,1
1429,guangzhou,广州海伦堡,113.42112470510138,23.138843499071235,增城,108401805575,1780000.0,20113,Middle,88.5,Flat,Tower,Steel/Concrete,Simplicity,No,2008,3,2,1,2
1430,guangzhou,惠百氏广场,113.60050562554913,23.128698690775014,增城,108402379472,1720000.0,22845,Middle,75.29,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,2,1,1,1
1431,guangzhou,新塘新世界花园万象苑,113.57919027309322,23.113635745173326,增城,108402459034,2090000.0,26507,Middle,78.85,Flat,Tower,Steel/Concrete,Simplicity,Yes,2009,2,2,1,1
1432,guangzhou,现代城市花园,113.61124891029218,23.13301247270557,增城,108402483175,2250000.0,21704,High,103.67,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,3,2,1,1
1433,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402248806,1850000.0,16819,Low,110,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,3,2,1,2
1434,guangzhou,荔富廣場,113.66238683787235,23.17482495096591,增城,108401797066,1280000.0,10209,Low,125.38,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
1435,guangzhou,尚东阳光雅苑,113.43772503159808,23.115815001755507,增城,108402124394,2050000.0,23643,Middle,86.71,Flat,Plate & Tower,Steel/Concrete,Other,Yes,2011,3,1,1,1
1436,guangzhou,新都盛世名门,113.60548089061452,23.13163410502189,增城,108402022642,1940000.0,24920,Low,77.85,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,2,1,1,1
1437,guangzhou,广州海伦堡,113.42112470510138,23.138843499071235,增城,108402162832,2050000.0,20251,Low,101.23,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,2,1,2
1438,guangzhou,美景阁,113.6217304288097,23.136867090350446,增城,108401881482,1080000.0,15212,Middle,71,Flat,Plate & Tower,Steel/Concrete,Simplicity,Yes,2004,2,1,1,1
1439,guangzhou,新塘新世界花园嘉华苑,113.58300780201772,23.113700892384827,增城,108402193412,1760000.0,17411,High,101.09,Flat,Tower,Steel/Concrete,Hardcover,No,2003,3,2,1,2
1440,guangzhou,广荔大厦,113.61864106633135,23.122981384144303,增城,108401201809,1280000.0,9143,High,140,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,3,2,1,2
1441,guangzhou,顺欣广场,113.63033448881197,23.152180018832283,增城,108402131106,1850000.0,14539,Low,127.25,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,3,1,1,2
1442,guangzhou,富雅都市华庭,113.63085335007435,23.138898830447953,增城,108402397899,1688000.0,15715,Middle,107.42,Flat,Tower,Steel/Concrete,Hardcover,Yes,2014,3,2,1,2
1443,guangzhou,富雅都市华庭,113.63085335007435,23.138898830447953,增城,108401607382,1648000.0,14331,Middle,115,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,2,1,2
1444,guangzhou,锦绣银苑,113.61044681330257,23.112967236544304,增城,108402359305,1390000.0,16937,High,82.07,Flat,Tower,Steel/Concrete,Simplicity,Yes,2008,3,2,1,1
1445,guangzhou,金色港湾,113.61830977125938,23.120637225506034,增城,108400685623,990000.0,13847,High,71.5,Duplex,Tower,Steel/Concrete,Simplicity,No,2006,3,2,1,1
1446,guangzhou,汇东国际花园,113.59031147496418,23.124520203888462,增城,108402417134,2750000.0,21171,High,129.9,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
1447,guangzhou,金色港湾,113.61830977125938,23.120637225506034,增城,108402421689,720000.0,19846,Middle,36.28,Duplex,Tower,Steel/Concrete,Hardcover,No,2006,2,1,1,1
1448,guangzhou,亚太新城富群苑,113.61609661597518,23.135025910632663,增城,108402061305,1410000.0,13296,High,106.05,Flat,Tower,Steel/Concrete,Hardcover,No,2009,3,2,1,2
1449,guangzhou,力诚凯怡湾,113.61352144357058,23.12074283484836,增城,108401828556,1270000.0,19669,High,64.57,Flat,Plate,Steel/Concrete,Hardcover,Yes,2013,2,1,1,1
1450,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402480730,1430000.0,19065,Middle,75.01,Flat,Tower,Steel/Concrete,Hardcover,Yes,2011,2,1,1,1
1451,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402168713,1530000.0,18780,High,81.47,Flat,Tower,Steel/Concrete,Hardcover,Yes,2011,2,1,1,1
1452,guangzhou,碧桂园凤凰城凤馨苑,113.60472478686702,23.14563155608917,增城,108402478252,1850000.0,19789,High,93.49,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,2
1453,guangzhou,恒丰路,113.2417536660142,23.179582902792863,增城,108402435400,778000.0,8246,Middle,94.36,Flat,Other,Unknown,Simplicity,Unknown,NaN,3,2,1,2
1454,guangzhou,合景誉山国际,113.60127547337095,23.19553357508218,增城,108402064264,1566000.0,17574,Middle,89.11,Flat,Tower,Steel/Concrete,Hardcover,Yes,2018,3,2,1,1
1455,guangzhou,合景誉山国际,113.60127547337095,23.19553357508218,增城,108402312666,3400000.0,18608,Low,182.72,Duplex,Other,Steel/Concrete,Hardcover,Unknown,2015,3,2,1,3
1456,guangzhou,碧桂园凤凰城凤馨苑,113.60472478686702,23.14563155608917,增城,108401808374,1900000.0,20488,Middle,92.74,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,2
1457,guangzhou,亚太新城富丽园,113.61601199559617,23.133535235049916,增城,108402377904,1050000.0,13147,High,79.87,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,2,2,1,1
1458,guangzhou,敏捷锦绣天伦,113.64535173150897,23.131672573223334,增城,108402136994,1390000.0,18123,Low,76.7,Flat,Tower,Steel/Concrete,Hardcover,Yes,2015,2,1,1,1
1459,guangzhou,广州海伦堡,113.42112470510138,23.138843499071235,增城,108401404345,2360000.0,14614,High,161.5,Duplex,Tower,Steel/Concrete,Simplicity,No,2006,4,2,2,2
1460,guangzhou,金色港湾,113.61830977125938,23.120637225506034,增城,108402452423,930000.0,16046,Middle,57.96,Flat,Tower,Steel/Concrete,Hardcover,No,2006,2,2,1,1
1461,guangzhou,西宁南路,113.62150504485562,23.112967339916185,增城,108402181491,980000.0,10557,Middle,92.83,Flat,Plate,Steel/Concrete,Hardcover,No,NaN,3,2,1,1
1462,guangzhou,现代城市花园,113.61124891029218,23.13301247270557,增城,108402414650,2000000.0,23993,Middle,83.36,Flat,Tower,Steel/Concrete,Simplicity,Yes,2007,2,1,1,1
1463,guangzhou,环市西路,113.24718693214369,23.21322313128247,荔湾,108402024015,2150000.0,28929,High,74.32,Flat,Tower,Steel/Concrete,Other,Yes,1990,2,1,1,1
1464,guangzhou,新塘新世界花园万象苑,113.57919027309322,23.113635745173326,增城,108402370993,2015000.0,23878,High,84.39,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,2,1,1,1
1465,guangzhou,碧桂园凤凰城凤凰名苑,113.59028919698754,23.165732739048615,增城,108402241553,2080000.0,23112,Low,90,Flat,Tower,Steel/Concrete,Hardcover,Yes,2017,3,2,1,1
1466,guangzhou,顺欣花园,113.62383381116061,23.152484559707073,增城,108402164657,1620000.0,17971,Middle,90.15,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,3,1,1,1
1467,guangzhou,合生湖山国际,113.57203500021696,23.140143032603948,增城,108402366206,2790000.0,21150,Low,131.92,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,2,1,2
1468,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402323570,1450000.0,18771,High,77.25,Flat,Tower,Steel/Concrete,Hardcover,Yes,2010,2,1,1,1
1469,guangzhou,水电二局宿舍,113.60962198918361,23.124523776721308,增城,108402288548,2050000.0,17378,Middle,117.97,Flat,Plate,Steel/Concrete,Hardcover,Yes,2006,3,2,1,2
1470,guangzhou,亚太新城富丽园,113.61601199559617,23.133535235049916,增城,108402186100,1070000.0,14160,High,75.57,Flat,Plate,Steel/Concrete,Hardcover,No,2003,2,1,1,2
1471,guangzhou,碧桂园凤凰城凤天苑,113.58939403554714,23.156103358850604,增城,108402190127,2450000.0,22896,Middle,107.01,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,1
1472,guangzhou,尚东阳光雅苑,113.43772503159808,23.115815001755507,增城,108402371886,1950000.0,22520,Low,86.59,Flat,Tower,Steel/Concrete,Hardcover,Yes,2011,2,2,1,1
1473,guangzhou,开园中路,113.83551905536423,23.309675987538853,增城,108402507243,850000.0,8168,High,104.07,Flat,Other,Unknown,Rough,Unknown,NaN,3,2,1,1
1474,guangzhou,怡居新村,113.31330037612993,23.028926499046747,番禺,108401839584,1590000.0,21400,Middle,74.3,Flat,Tower,Steel/Concrete,Hardcover,No,1995,2,1,1,1
1475,guangzhou,新塘新世界花园嘉华苑,113.58300780201772,23.113700892384827,增城,108401581057,1420000.0,19056,High,74.52,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,2,1,1,1
1476,guangzhou,新塘新世界花园嘉怡苑,113.57933696638295,23.11073799145221,增城,108402209076,1870000.0,17650,Low,105.95,Flat,Tower,Steel/Concrete,Hardcover,Yes,2005,3,2,1,2
1477,guangzhou,合生湖山国际,113.57203500021696,23.140143032603948,增城,108402452311,1650000.0,18196,Middle,90.68,Flat,Tower,Steel/Concrete,Hardcover,Yes,2017,2,2,1,1
1478,guangzhou,尚东阳光雅苑,113.43772503159808,23.115815001755507,增城,108402488222,2000000.0,23101,High,86.58,Flat,Tower,Steel/Concrete,Hardcover,Yes,2014,3,2,1,1
1479,guangzhou,云峰花园4期,113.25102058565207,23.385236254527165,花都,108402556987,2795000.0,25352,High,110.25,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,1,1,2
1480,guangzhou,挹翠路,113.2845095947141,23.12316484696033,越秀,108402560769,2180000.0,48445,Low,45,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,2,1,1,1
1481,guangzhou,滨江绿园,113.33090949971401,23.031901949188097,番禺,108402536062,2780000.0,31797,Low,87.43,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2004,3,2,1,2
1482,guangzhou,祈福新村祈福名都,113.32897167506852,22.970538538094793,番禺,108402549666,3438000.0,39256,Middle,87.58,Flat,Tower,Steel/Concrete,Simplicity,Yes,2014,3,2,1,2
1483,guangzhou,郭村小区,113.21585659613672,23.113505201366273,荔湾,108402543441,600000.0,19349,High,31.01,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,1,1,1,1
1484,guangzhou,广园云苑新村,113.27452816287382,23.171937505241406,白云,108402565183,1180000.0,36612,Middle,32.23,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,2,1,1,1
1485,guangzhou,金雅苑,113.30002153425527,23.109169927315136,海珠,108402549335,5630000.0,66612,Low,84.52,Flat,Tower,Steel/Concrete,Hardcover,Yes,2001,3,2,1,2
1486,guangzhou,东悦雅苑,113.20831873494387,23.409768136452154,花都,108402562645,1400000.0,14475,Middle,96.72,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,1
1487,guangzhou,丰逸尚居,113.4747323440193,23.10443254929212,黄埔,108402564207,2400000.0,49567,Middle,48.42,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,1,1,1,1
1488,guangzhou,好世界公寓,113.29086645365335,23.14096335554828,越秀,108402548248,2150000.0,58937,Low,36.48,Flat,Tower,Steel/Concrete,Hardcover,Yes,2006,1,0,1,1
1489,guangzhou,德政中路,113.2818257273428,23.129749814167848,越秀,108402560588,6980000.0,56523,High,123.49,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,4,1,1,2
1490,guangzhou,人民北路,113.2610966090625,23.133204728518102,越秀,108402546444,1280000.0,28101,Low,45.55,Flat,Tower,Steel/Concrete,Hardcover,No,1990,2,1,1,1
1491,guangzhou,雅图居,113.25852835361034,23.18444624207912,白云,108402520216,1500000.0,24627,Middle,60.91,Flat,Tower,Steel/Concrete,Simplicity,No,1999,2,1,1,1
1492,guangzhou,华侨新村,113.18684546037935,23.465781020193496,越秀,108402555373,3000000.0,82486,High,36.37,Flat,Tower,Steel/Concrete,Simplicity,No,2000,1,1,1,1
1493,guangzhou,一德花园,113.26776509018309,23.120261069439362,越秀,108402516484,2290000.0,47999,High,47.71,Flat,Tower,Steel/Concrete,Hardcover,Yes,1996,2,1,1,1
1494,guangzhou,万科金色梦想,113.53583104241304,23.170067990905153,黄埔,108402554808,3300000.0,42902,High,76.92,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2015,3,2,1,1
1495,guangzhou,龙光棕榈水岸北区,113.53103058759984,22.79887228751513,南沙,108402552126,3170000.0,29912,High,105.98,Flat,Tower,Steel/Concrete,Simplicity,Yes,2012,3,1,1,2
1496,guangzhou,东越雅居,113.28505217124193,23.130428208487572,越秀,108402559973,6170000.0,71034,High,86.86,Flat,Tower,Steel/Concrete,Hardcover,Yes,2010,2,2,1,1
1497,guangzhou,金碧新城,113.24826593180664,23.209516797103795,白云,108402517109,2200000.0,33993,Low,64.72,Flat,Tower,Steel/Concrete,Simplicity,Yes,2006,2,2,1,1
1498,guangzhou,环市西路,113.24718693214369,23.21322313128247,荔湾,108402520623,1350000.0,26581,Middle,50.79,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,2,1,1,1
1499,guangzhou,华侨城(番禺),113.35947184203873,22.93856211691919,番禺,108402552236,1850000.0,18556,High,99.7,Flat,Tower,Steel/Concrete,Hardcover,No,1993,3,1,1,2
1500,guangzhou,南华中路,113.26669098628517,23.11307102387233,海珠,108402533728,1100000.0,25440,Middle,43.24,Flat,Plate,Mixed,Simplicity,No,NaN,1,1,1,1
1501,guangzhou,芳雅苑,113.2252079564925,23.113895502869568,荔湾,108402549773,1830000.0,30258,Low,60.48,Flat,Tower,Steel/Concrete,Hardcover,No,1995,2,1,1,1
1502,guangzhou,亚太新城富丽园,113.61601199559617,23.133535235049916,增城,108402544760,860000.0,16444,Middle,52.3,Flat,Plate,Steel/Concrete,Simplicity,Yes,2004,1,1,1,1
1503,guangzhou,天马丽苑二期,113.19123287431918,23.37494336951844,花都,108402554916,620000.0,14738,Middle,42.07,Flat,Tower,Steel/Concrete,Hardcover,Yes,2011,1,1,1,1
1504,guangzhou,富力御龙庭,113.30186809106097,23.148794384294945,越秀,108402552002,7000000.0,89377,High,78.32,Flat,Tower,Steel/Concrete,Simplicity,Yes,2004,2,1,1,1
1505,guangzhou,顺景雅苑,113.29994688506743,23.094201918655497,海珠,108402566005,7100000.0,62666,High,113.3,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,1,1,1
1506,guangzhou,梅苑小区,113.32835400020006,23.183210013911562,白云,108402558957,2768000.0,41813,Low,66.2,Flat,Tower,Steel/Concrete,Hardcover,No,1999,2,1,1,1
1507,guangzhou,万科金色梦想,113.53583104241304,23.170067990905153,黄埔,108402559100,4050000.0,42790,Middle,94.65,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2015,3,2,1,2
1508,guangzhou,达道路,113.30857196541861,23.126427002789864,越秀,108402552071,3300000.0,70213,Low,47,Flat,Plate,Steel/Concrete,Simplicity,No,NaN,2,1,1,1
