City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,FloorType,Lng,Lat,ID
guangzhou,橡树园,天河,1650000.0,38733,High,42.6,2004,1,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.33494899992994,23.17448267017531,108402569354
guangzhou,泽德花苑,白云,1350000.0,24649,Middle,54.77,1998,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.24540024740021,23.18235772814676,108402565823
guangzhou,华南路,花都,699000.0,9002,Middle,77.65,NaN,3,2,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.21603455045818,23.376238752811044,108402568370
guangzhou,大德路,越秀,1370000.0,41043,Middle,33.38,1990,2,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.26532306641774,23.12400978168437,108402525034
guangzhou,晓翠苑,白云,1100000.0,24842,Low,44.28,1999,1,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.23076056250893,23.394686291328544,108402546106
guangzhou,民航小区向云新街,白云,2220000.0,34435,Low,64.47,1995,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.27582783128523,23.178552855533955,108402549289
guangzhou,万科金色梦想,黄埔,3680000.0,38676,Middle,95.15,2015,3,1,1,2,Plate & Tower,Steel/Concrete,Other,Yes,Flat,113.53583104241304,23.170067990905153,108402551952
guangzhou,风行牛奶宿舍,天河,1280000.0,25575,Low,50.05,NaN,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.3347980846043,23.176324713455017,108402555644
guangzhou,洛溪长大公司,番禺,1460000.0,21694,Middle,67.3,1998,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.30617501682713,23.054017974651813,108402543953
guangzhou,富力盛悦居,荔湾,6480000.0,59374,Middle,109.14,2011,3,1,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.24518447441677,23.125996191107614,108402540717
guangzhou,龙津华府,荔湾,8650000.0,69759,Low,124,2013,4,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.24766047389312,23.129440318974552,108402525799
guangzhou,聚德花园,海珠,1650000.0,34375,Low,48,1995,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.33700297547783,23.089946050068352,108402557597
guangzhou,高胜花园,天河,1580000.0,36515,Middle,43.27,2000,1,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.34146602674157,23.164374564054548,108402542539
guangzhou,赛拉维,天河,2680000.0,64704,Low,41.42,2008,1,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.28891344764476,23.144743305508463,108402520758
guangzhou,东鹏花园一期,荔湾,1080000.0,35100,Middle,30.77,1997,2,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.23312651956033,23.087592581308357,108402549818
guangzhou,富庭东园,番禺,1850000.0,30363,Middle,60.93,2003,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,No,Flat,113.32231056005313,23.025442930382464,108402564654
guangzhou,祈福新村康怡居,番禺,1850000.0,30328,High,61,2002,2,1,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,113.33148198981533,22.964033040758043,108402531337
guangzhou,棠德花园,天河,1960000.0,35624,Low,55.02,1997,2,1,1,1,Plate & Tower,Steel/Concrete,Simplicity,No,Flat,113.39067762798679,23.14001658577588,108402571422
guangzhou,盈泽苑,越秀,7780000.0,84991,Middle,91.54,1999,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.29158375060284,23.1295027165871,108402533258
guangzhou,碧桂园蜜柚,南沙,2580000.0,26183,High,98.54,2018,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.23052915900963,23.211384840391823,108402520034
guangzhou,黄沙大道,荔湾,3150000.0,40541,Middle,77.7,NaN,4,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.23195476985349,23.303885359685278,108402546760
guangzhou,珑翠,番禺,5800000.0,42057,Middle,137.91,2013,4,2,1,2,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,113.31757397476169,22.998234038218765,108402563657
guangzhou,南岸路,荔湾,1240000.0,34095,High,36.37,NaN,2,1,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,113.23703684344396,23.139402295066855,108402531577
guangzhou,祈福万景峰,花都,1490000.0,19757,Low,75.42,2017,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.20519245210907,23.375191417335916,108402542329
guangzhou,盘福路,越秀,4900000.0,54847,Low,89.34,NaN,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.26586229945248,23.140020407429475,108400647677
guangzhou,雅居乐南湖半岛花园,白云,4200000.0,38533,Low,109,2003,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.34208900161254,23.222481952524088,108402540893
guangzhou,桥东小区,荔湾,2350000.0,30009,Middle,78.31,1995,3,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.21981066749868,23.117496991764813,108402550338
guangzhou,富力环市西苑,荔湾,3720000.0,44928,Middle,82.8,2000,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.24585227473267,23.147499172405958,108402510641
guangzhou,花城路,花都,1000000.0,10289,Middle,97.2,1996,3,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,113.33313379398652,23.124760746722202,108402524226
guangzhou,汇侨新城南区,白云,2650000.0,32456,High,81.65,2000,3,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.26342402880756,23.204119027399855,108402519463
guangzhou,南沙珠江湾,南沙,2650000.0,22283,Middle,118.93,2015,3,2,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,113.58898638450685,22.747781769514205,108402524597
guangzhou,金富苑,天河,6600000.0,69886,High,94.44,1999,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.35143578061022,23.1503077333363,108402529154
guangzhou,锦绣半岛西区,番禺,2990000.0,28010,High,106.75,2009,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.26397271381288,23.04768099294828,108402536388
guangzhou,富力桃园,白云,3150000.0,40067,High,78.62,2004,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.23964210908316,23.15482898595702,108402564623
guangzhou,万松园,海珠,1790000.0,45839,Middle,39.05,2009,1,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.2802269231967,23.10816550893288,108402565545
guangzhou,翠荷轩,荔湾,3100000.0,37395,High,82.9,2011,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.2340422521969,23.083994021470346,108402558415
guangzhou,富力半岛花园,白云,2490000.0,35471,Middle,70.2,1998,3,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.23355626891616,23.147904742649704,108402530711
guangzhou,富力桃园,白云,4540000.0,40199,High,112.94,2005,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.23964210908316,23.15482898595702,108402528538
guangzhou,金碧雅苑,白云,2830000.0,42020,Middle,67.35,2004,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.29829840462659,23.229177879910864,108402528596
guangzhou,东骏花园,花都,1850000.0,16654,Low,111.09,2001,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.2208662663031,23.407707240577473,108402545010
guangzhou,宏康花园六期明悦居,黄埔,2340000.0,25342,Middle,92.34,2004,3,1,1,1,Plate,Steel/Concrete,Other,No,Flat,113.55272556396417,23.114648680980157,108402532949
guangzhou,美力盈彩花苑,花都,2450000.0,16090,High,152.27,2011,4,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.21856399911233,23.41521799126952,108402555509
guangzhou,金影花园,海珠,3580000.0,42118,Low,85,1997,3,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.32733415395492,23.09977918725077,108402564285
guangzhou,明月小区,越秀,3650000.0,67418,Middle,54.14,NaN,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.32021759804613,23.12208350947502,108402548790
guangzhou,金鹤苑,荔湾,1750000.0,26496,Middle,66.05,2000,2,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,113.23132164413029,23.06813998244027,108402536262
guangzhou,水荫路永福正街,天河,2700000.0,29971,Middle,90.09,NaN,3,2,1,1,Plate,Steel/Concrete,Other,No,Flat,113.31318027268328,23.151335425132565,108402520595
guangzhou,中山一路,越秀,5700000.0,61041,Middle,93.38,NaN,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.31306834741,23.133126253035833,108402539235
guangzhou,金山谷尚层,番禺,4500000.0,42429,Middle,106.06,NaN,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.35298535761443,22.982884743909224,108402516593
guangzhou,华发荔湾荟,荔湾,4700000.0,48882,High,96.15,2017,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.21732891886707,23.11215970354468,108402531189
guangzhou,福雅居,海珠,2120000.0,34238,Middle,61.92,2001,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.25971609315523,23.10827461837138,108402540832
guangzhou,康乃馨苑,荔湾,2350000.0,36177,High,64.96,2000,2,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.23868900693738,23.087089585015484,108402531315
guangzhou,岭南新世界,白云,4750000.0,46725,Low,101.66,2003,3,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.3005949226621,23.23844728767068,108402558547
guangzhou,华南碧桂园翠云山,番禺,3500000.0,32834,Middle,106.6,2001,3,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.3841137994581,23.007770742667226,108402528041
guangzhou,万科幸福誉,黄埔,2390000.0,33140,High,72.12,NaN,2,2,1,1,Plate & Tower,Steel/Concrete,Simplicity,Yes,Flat,113.5467582102939,23.337202292196523,108402559824
guangzhou,中山三路,越秀,2680000.0,36251,High,73.93,NaN,3,1,1,2,Tower,Steel/Concrete,Hardcover,No,Flat,113.28927932747884,23.13327875607081,108402538858
guangzhou,中海名都,海珠,5400000.0,64409,Low,83.84,2006,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.28265674976983,23.115777359901386,108402544628
guangzhou,广氮花园,天河,3250000.0,55244,High,58.83,NaN,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.40063318862838,23.142278154652068,108402537065
guangzhou,南村路,海珠,1160000.0,30992,Low,37.43,NaN,2,1,1,1,Tower,Mixed,Simplicity,No,Flat,113.27423477629436,23.110587501309706,108402534387
guangzhou,富庭雅园北区,番禺,1850000.0,21512,High,86,NaN,3,2,1,1,Other,Steel/Concrete,Simplicity,Unknown,Flat,113.44029499383072,22.963829975434447,108402559025
guangzhou,合生湖山国际,增城,2650000.0,20052,Low,132.16,2008,3,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.57203500021696,23.140143032603948,108402561439
guangzhou,金碧新城,白云,2420000.0,34592,Low,69.96,2006,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.24826593180664,23.209516797103795,108402567589
guangzhou,祈福辉煌台,花都,1300000.0,14965,Low,86.87,2015,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.19941526971522,23.383155567723847,108402556031
guangzhou,雅居乐锦官城雍容南台,番禺,2790000.0,25272,High,110.4,2011,3,1,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.36014197794894,22.92247201435924,108402560872
guangzhou,金山谷四期,番禺,4800000.0,43792,Middle,109.61,2010,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.35104187364423,22.97561324336301,108402535541
guangzhou,共和西路,越秀,4700000.0,77841,High,60.38,NaN,2,1,1,1,Plate,Steel/Concrete,Other,No,Flat,113.30982213719643,23.131271855320573,108402545867
guangzhou,富丽家园丽水湾,番禺,5390000.0,36006,High,149.7,2000,5,2,1,3,Plate & Tower,Steel/Concrete,Hardcover,Yes,Duplex,113.3211747425667,23.03543232584507,108402549953
guangzhou,荔福路,海珠,1600000.0,28470,Middle,56.2,1995,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.26999163021938,23.097112665430373,108402539945
guangzhou,环市西路,荔湾,2680000.0,25992,Middle,103.11,NaN,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.24718693214369,23.21322313128247,108402545455
guangzhou,华南理工大学宿舍西二区,天河,3700000.0,55423,High,66.76,1990,3,1,1,1,Plate,Mixed,Hardcover,No,Flat,113.35039895639095,23.157435036764102,108402544837
guangzhou,大岗翡翠蓝湾北区,南沙,1480000.0,14654,Low,101,2011,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.42802665582391,22.80875116193479,108402565879
guangzhou,东环中学教师宿舍,越秀,4080000.0,74182,High,55,NaN,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.31530898724958,23.13059703798594,108402549170
guangzhou,保利中辰广场,天河,11500000.0,117097,Middle,98.21,2012,3,2,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,113.3432964140481,23.14037507301999,108402520050
guangzhou,梅花村,越秀,8900000.0,80412,Low,110.68,1990,3,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.31052461210501,23.132698249338375,108402547888
guangzhou,金碧华府,天河,22690000.0,179966,High,126.08,NaN,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.3486208504651,23.122404903771404,108402557265
guangzhou,润汇大厦,海珠,4250000.0,55855,High,76.09,2001,2,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.2762699772571,23.100997412386082,108402549781
guangzhou,盛恒家园,番禺,2080000.0,29358,Middle,70.85,NaN,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.44695242579353,22.945378111558064,108402527127
guangzhou,东风中路,越秀,3900000.0,52462,Low,74.34,NaN,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,113.61356393342118,23.125914598457825,108402557339
guangzhou,天马河壹号四期,花都,1280000.0,17656,Middle,72.5,2012,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.19040454680871,23.38289053506048,108402546033
guangzhou,时代玫瑰园,白云,3200000.0,46163,Middle,69.32,2004,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Split-Level,113.29313206997932,23.230737216982224,108402531932
guangzhou,大岗翡翠蓝湾北区,南沙,1330000.0,15511,Low,85.75,2010,3,2,1,0,Tower,Steel/Concrete,Other,Yes,Flat,113.42802665582391,22.80875116193479,108402565912
guangzhou,锦绣半岛金月湾,番禺,5000000.0,39724,High,125.87,2009,3,1,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.26347092035515,23.044307159778885,108402560729
guangzhou,时代倾城(番禺区),番禺,3100000.0,36670,Middle,84.54,2014,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.4059051640036,23.004737453974663,108402543075
guangzhou,环市西路,荔湾,1520000.0,25997,Middle,58.47,1995,3,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.24718693214369,23.21322313128247,108402523500
guangzhou,万盛苑,荔湾,3690000.0,39879,Low,92.53,2015,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.22956896025033,23.1123297196473,108402534829
guangzhou,金海岸花园金石碧苑,番禺,2600000.0,33784,High,76.96,2002,2,1,1,2,Tower,Steel/Concrete,Hardcover,No,Flat,113.41106035966256,22.940380969759246,108402560422
guangzhou,华侨乐园,越秀,7500000.0,62830,High,119.37,1995,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.29634315285423,23.148815900439672,108402528904
guangzhou,广氮花园,天河,4130000.0,59536,Low,69.37,NaN,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.40063318862838,23.142278154652068,108402534154
guangzhou,保利葛洲坝海德公馆,荔湾,8300000.0,66257,High,125.27,NaN,4,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.248931037206,23.074144006345122,108402524820
guangzhou,翔景苑,荔湾,1930000.0,31838,High,60.62,2000,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.2544971178051,23.086340073788477,108402540918
guangzhou,芳村花园,荔湾,3400000.0,35241,Low,96.48,1999,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.23020999106205,23.083187974593667,108402538272
guangzhou,侨源山庄,天河,3650000.0,43855,Middle,83.23,1998,3,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.33710646027254,23.159528512704068,108402571579
guangzhou,翠馨华庭,海珠,2280000.0,42930,Middle,53.11,2003,3,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Duplex,113.32185925136507,23.090161722363813,108402527983
guangzhou,朗陶居,番禺,2490000.0,21939,Middle,113.5,2001,3,2,1,2,Tower,Steel/Concrete,Hardcover,No,Split-Level,113.37074898974616,22.923658990391548,108402570251
guangzhou,江南西路,海珠,2500000.0,40757,Middle,61.34,NaN,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.27712660139113,23.10100655381085,108402550609
guangzhou,尚东阳光雅苑,增城,2000000.0,23074,High,86.68,2011,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.43772503159808,23.115815001755507,108402554250
guangzhou,乐意居花园,天河,4100000.0,44624,Middle,91.88,1999,3,2,1,1,Tower,Steel/Concrete,Other,Yes,Flat,113.36259390283762,23.1744930524011,108402549023
guangzhou,广州碧桂园美苑,番禺,2280000.0,33481,Low,68.1,1998,2,1,1,1,Tower,Steel/Concrete,Other,No,Flat,113.29830999276767,23.032428019488318,108402568394
guangzhou,小北路,越秀,3590000.0,80009,Middle,44.87,NaN,2,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.28472599651138,23.145703416729734,108402558000
guangzhou,六运小区,天河,4700000.0,71397,Low,65.83,1993,2,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.33016884682128,23.134962269380217,108402527119
guangzhou,建设北路,花都,800000.0,9079,High,88.12,1993,3,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,113.21950254870885,23.426244352651224,108402569234
guangzhou,万科山景城,黄埔,3400000.0,40773,Middle,83.39,2015,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.53128301144808,23.217233006010012,108402558469
guangzhou,温馨里,番禺,2390000.0,29108,Middle,82.11,2013,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.36400693740435,22.963810675477763,108402536330
guangzhou,新月明珠花园,番禺,4160000.0,39339,High,105.75,2007,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.32605038555104,23.02185848889568,108402569148
guangzhou,江南新村,番禺,1630000.0,20299,Middle,80.3,1998,3,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.27474707992653,23.100620203409996,108402525154
guangzhou,丰庭花园,南沙,1740000.0,20881,Middle,83.33,NaN,2,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,113.54405619715133,22.796382923455848,108402520686
guangzhou,金山谷四期,番禺,4500000.0,43266,Low,104.01,2010,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.35104187364423,22.97561324336301,108402563643
guangzhou,祈福新村翠湖居,番禺,3400000.0,35248,Middle,96.46,2002,3,2,1,2,Plate,Steel/Concrete,Hardcover,No,Flat,113.338202662486,22.96506766252704,108402564553
guangzhou,官洲北苑,海珠,4600000.0,37314,High,123.28,2008,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.38116241670603,23.088396108118197,108402546896
guangzhou,祈福新村倚云居,番禺,3350000.0,30808,High,108.74,2004,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.32386543705984,22.963530409844537,108402559678
guangzhou,怡新花园,白云,4300000.0,53750,Middle,80,2007,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.32886899874876,23.181033277462916,108402531658
guangzhou,雅怡居,天河,2980000.0,40490,Middle,73.6,2000,3,2,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.40893505865719,23.124913962724648,108402562244
guangzhou,云顶花园,白云,1790000.0,22539,High,79.42,1998,3,2,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.26432161567283,23.17459230643853,108402527342
guangzhou,富基广场,海珠,3900000.0,61321,High,63.6,2006,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.27669819949357,23.11301842389958,108402558488
guangzhou,江南苑,海珠,5800000.0,55791,Middle,103.96,2010,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.26877721100085,23.098281467223426,108402557258
guangzhou,六运小区,天河,6700000.0,69996,Middle,95.72,1993,3,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.33016884682128,23.134962269380217,108402532535
guangzhou,沙面,荔湾,8650000.0,63093,Middle,137.1,NaN,3,2,1,2,Plate,Steel/Concrete,Hardcover,Unknown,Flat,113.25105184668381,23.11344911153068,108402559808
guangzhou,自由人花园,花都,1520000.0,17317,High,87.78,2014,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.2313289204049,23.34981338693339,108402523650
guangzhou,万科东荟城,黄埔,4750000.0,48794,High,97.35,2015,3,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.51227998720461,23.164388020446598,108402535358
guangzhou,花地河湾,荔湾,2970000.0,38824,Middle,76.5,2009,5,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Duplex,113.23407701662012,23.064289105171603,108400580469
guangzhou,时代花生一期,天河,4500000.0,53362,Middle,84.33,2008,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.3280050983401,23.172609454138076,108402548413
guangzhou,广信汇景大厦,越秀,7380000.0,65484,Middle,112.7,1993,3,1,1,2,Tower,Steel/Concrete,Simplicity,Yes,,113.3177884901174,23.12535225589756,108402524626
guangzhou,光大花园,海珠,5900000.0,65280,Low,90.38,2000,3,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.2629600540118,23.09338837081383,108402541981
guangzhou,宏康花园五期宏康东筑,黄埔,2050000.0,24819,Middle,82.6,2009,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.55484403784764,23.11251918015025,108402537780
guangzhou,江南西路,海珠,2380000.0,42500,High,56,NaN,3,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.27712660139113,23.10100655381085,108402551717
guangzhou,海龙湾,番禺,4200000.0,30347,High,138.4,2004,4,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.30681407136672,23.03305236670352,108402556466
guangzhou,盈翠华庭,白云,3700000.0,43530,Middle,85,2001,3,1,1,1,Tower,Steel/Concrete,Other,No,Flat,113.27898492599901,23.17566407918497,108402556916
guangzhou,恒福路,越秀,3880000.0,35926,Middle,108,NaN,3,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,113.38753858921376,23.29273369175611,108402547689
guangzhou,瑜翠园,天河,3480000.0,37610,High,92.53,2008,3,1,1,1,Tower,Steel/Concrete,Hardcover,No,Flat,113.37176093090281,23.21679609640821,108402561424
guangzhou,雅景花园,越秀,5270000.0,65175,Low,80.86,1995,2,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.3170089405961,23.14386385513793,108402558281
guangzhou,祈福新村青怡居,番禺,2360000.0,27668,Middle,85.3,2001,3,2,2,1,Plate,Steel/Concrete,Hardcover,No,Flat,113.33181571031217,22.970583874068613,108402536536
guangzhou,中海康城,天河,4550000.0,55932,Middle,81.35,2002,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.4096953844406,23.140179255194752,108402562579
guangzhou,东怡新区东雅园,番禺,3600000.0,26452,Middle,136.1,2000,4,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.39720489548124,22.937061253497376,108402560248
guangzhou,昌岗中路,海珠,2350000.0,41935,High,56.04,NaN,2,1,1,1,Tower,Steel/Concrete,Simplicity,Unknown,Flat,113.2765521350177,23.092423891716575,108402569424
guangzhou,金海岸花园金石碧苑,番禺,3850000.0,35212,Low,109.34,2002,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.41106035966256,22.940380969759246,108402563716
guangzhou,金沙花园(海珠区),海珠,3300000.0,44990,Middle,73.35,1997,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.26097147510501,23.09849554698344,108402545926
guangzhou,云龙苑,天河,3100000.0,41757,High,74.24,1999,4,2,1,2,Tower,Mixed,Hardcover,Yes,Flat,113.320248230264,23.163685462050466,108402570284
guangzhou,保利越秀岭南林语,黄埔,4680000.0,46118,Middle,101.48,2016,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.28789962004653,23.14374015340376,108402569513
guangzhou,番禺海伦堡,番禺,3300000.0,32331,Middle,102.07,2005,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.31676549980298,23.004573121839808,108402568938
guangzhou,新世界逸彩庭园,荔湾,3290000.0,42018,Middle,78.3,2007,2,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.21325447456682,23.117144674705777,108402572235
guangzhou,西华园,番禺,1730000.0,16214,Middle,106.7,1997,3,2,1,2,Tower,Steel/Concrete,Hardcover,Unknown,Flat,113.44540671150301,23.118792247477298,108402569453
guangzhou,广荔大厦,增城,1420000.0,9587,Middle,148.13,NaN,4,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.61864106633135,23.122981384144303,108402545116
guangzhou,流溪河山庄,从化,1055000.0,6512,High,162.01,NaN,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Duplex,113.56346184192422,23.52168802803598,108402565129
guangzhou,天汇大厦,海珠,3400000.0,42908,Low,79.24,1999,3,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.34369499220274,23.183510995216086,108402566318
guangzhou,云映阁,白云,2590000.0,27161,Low,95.36,1998,3,1,1,1,Tower,Steel/Concrete,Simplicity,No,Flat,113.26492446850037,23.17545627023755,108402537547
guangzhou,丽康居,白云,2900000.0,29604,High,97.96,2000,3,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.25097881444589,23.19068932923833,108402523297
guangzhou,富力半岛花园,白云,3990000.0,38761,Low,102.94,2002,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.23355626891616,23.147904742649704,108402528134
guangzhou,广氮花园,天河,3780000.0,54491,High,69.37,NaN,3,1,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,113.40063318862838,23.142278154652068,108402575650
guangzhou,南湖半山东苑,白云,2600000.0,25000,High,104,2005,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.3506186819186,23.22870970989242,108402575885
guangzhou,亚运城媒体南村,番禺,2470000.0,32711,Middle,75.51,2010,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,113.48232446286492,22.949598828698797,108402555864
guangzhou,中国铁建国际花园,增城,1430000.0,21667,Middle,66,2017,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,113.68291177131032,23.28151194757409,108402528775
guangzhou,龙津东路,荔湾,1450000.0,34191,Low,42.41,NaN,2,1,1,2,Other,Unknown,Simplicity,Unknown,Flat,113.2567853714299,23.128066234680436,108402581581
